split,investor,n_epochs,loss_first,loss_last,drop_share_by_80pct_epochs,final_step_share_of_drop,weight_final_step_max_abs,weight_final_step_rel
17,institution,75,0.016744,0.016058,0.9927113702623884,-0.0014577259475233256,8.101202547550201e-05,0.0032744896902850624
17,retail,300,0.103315,0.086766,1.00006042661188,0.000604266118799323,0.0005675102584063,0.004878795272848083
18,foreign,150,0.070231,0.057553,0.9997633696166586,-0.0001577535888943051,0.00035808235406879774,0.004039292777078342
18,institution,75,0.015813,0.015338,1.0,0.002105263157896836,0.0001142002292908728,0.0053326957185722435
18,retail,300,0.106186,0.088286,0.9997765363128497,-0.00027932960893882686,0.000380214303731901,0.0032783667879019212
19,foreign,150,0.067043,0.05503,0.9994172979272454,-8.324315325072837e-05,0.00030509399948650006,0.003700723148264556
19,institution,75,0.015937,0.015323,0.9885993485342018,0.0,8.980929851530248e-05,0.0035937476125713222
19,retail,300,0.110972,0.089925,1.0,0.0002375635482487349,0.000349976122379303,0.0027866775302774504
20,foreign,150,0.063442,0.052305,1.0008081170871863,-0.0005387447247911521,0.00032095718779597595,0.0041943035954894355
20,institution,75,0.015525,0.014831,0.9841498559077826,0.0014409221902006702,0.00010652840137479955,0.004106602200268433
20,retail,300,0.110537,0.093206,0.9990767987998384,-5.770007501015522e-05,0.0003470303490758003,0.0029246202540468523
21,foreign,150,0.067826,0.05573,0.9991732804232808,0.0007440476190472161,0.0002295412123203,0.0027047518245230558
21,institution,75,0.016622,0.015921,0.9900142653352353,0.00142653352353428,8.242949843410147e-05,0.003328665849908615
21,retail,300,0.11475,0.094959,1.0003031681067154,0.0,0.00031998753547669845,0.002717456984670669
22,foreign,150,0.067845,0.054701,1.00022824102252,-0.00015216068168000607,0.0003149528056383003,0.003820156738281978
22,institution,75,0.016829,0.0161,0.9807956104252399,0.0013717421124842242,0.0001266971230507001,0.004833449917870127
22,retail,300,0.106049,0.086295,1.000050622658702,-0.00010124531740417128,0.000207561999559399,0.001827469579947311
23,foreign,150,0.066977,0.053325,1.0013917374743626,-0.001538236155874611,0.0005582462035817,0.006701960439464381
23,institution,75,0.015219,0.014561,0.996960486322188,0.0,7.413455750799995e-05,0.0033050439330768815
23,retail,300,0.106124,0.087729,1.000543625985322,0.0,0.0004699397832155002,0.0041709663564495686
24,foreign,150,0.067341,0.05627,1.0202330412790175,-0.00406467347123145,0.0008667446672915996,0.009378157593193447
24,institution,75,0.01649,0.015986,0.998015873015871,0.0,8.82838066900149e-05,0.004171643864567933
24,retail,300,0.105947,0.092624,0.9990242437889365,-0.0006004653606540661,0.0003357581299496,0.003236570018216851
25,foreign,150,0.064214,0.053263,0.9987215779380878,0.0005478951693908378,0.00038115464849397253,0.004808322166125719
25,institution,75,0.016617,0.016004,0.9918433931484534,0.0,6.863661110409827e-05,0.002811454044910674
25,retail,300,0.110446,0.093517,1.0002362809380356,0.00011814046901778016,0.0002938776742666999,0.002510739131428372
26,foreign,150,0.060768,0.050412,0.9999034376207029,-0.0002896871378906972,0.00038693673559459993,0.005110846492872836
26,institution,75,0.016205,0.015493,0.9873595505617974,0.0,0.00010614796337904409,0.004173579250469897
26,retail,300,0.109976,0.096412,0.9995576526098492,0.0004423473901508403,0.0003660207148641001,0.003296102881630026
27,foreign,150,0.065109,0.053546,0.99956758626654,0.0008648274669200143,0.0004783367621711867,0.00573009856087172
27,institution,75,0.017302,0.016596,0.9943342776203958,-0.0014164305949022629,0.00012141335173510015,0.0050134187059665755
27,retail,300,0.114124,0.098299,1.0006319115323852,0.00018957345971582932,0.00035740807652479695,0.0032509217117498946
28,foreign,150,0.06507,0.05296,0.9996696944673825,0.0005780346820809298,0.0001309805084019999,0.0016094348033985583
28,institution,75,0.01751,0.016774,0.9864130434782614,0.0,0.00010449439287190179,0.004057454129072477
28,retail,300,0.105393,0.089962,0.9996111723154685,-6.480461408858791e-05,0.000311605137539949,0.0029857886993568425
29,foreign,150,0.064323,0.051756,0.9987268242221695,0.0011936022917159372,0.0001992927864194003,0.0024318583271065015
29,institution,75,0.015896,0.015232,0.9969879518072311,0.0,2.178084105259985e-05,0.0009995920765080806
29,retail,300,0.10551,0.09106,0.9989619377162628,6.920415224920414e-05,0.00030761025846010037,0.0030098161702478057
30,foreign,150,0.069259,0.05742,1.0288875749641018,0.0019427316496327545,0.0016641160473228004,0.019286530351645743
30,institution,75,0.015711,0.015266,0.9977528089887657,-0.002247191011234308,7.13579574949108e-05,0.0034111694456499743
30,retail,300,0.113454,0.095508,1.0002786136186332,-0.000390059066086767,0.00031365736504076737,0.0027643860417581813
31,foreign,150,0.066174,0.054375,1.0002542588354948,0.0005932706161539168,0.0005276712909107797,0.006469643252760054
31,institution,75,0.015143,0.014612,0.9981167608286267,0.0,4.361429455457255e-05,0.001991917916809229
31,retail,300,0.113138,0.098791,1.0002788039311357,0.0007667108106222294,0.00027791224420069954,0.0025611594994207343
32,foreign,150,0.070516,0.057843,0.9992109208553616,0.00015781582892779932,0.0003355173976161,0.0037372410273827914
32,institution,75,0.016239,0.015724,1.0019417475728107,-0.0019417475728107333,8.404544860241003e-05,0.004172317484340716
32,retail,300,0.117351,0.100681,0.9996400719856033,0.000239952009597488,0.0004057897021993999,0.0038074463272282366
33,foreign,150,0.070322,0.056727,0.999926443545421,0.00022066936373688864,0.00022634677588940014,0.002591135718289584
33,institution,75,0.016447,0.015906,0.9963031423290231,0.0,0.00010167780783376658,0.004465674997183793
33,retail,300,0.108665,0.091965,1.0011377245508986,-0.000479041916168144,0.0004218607209622999,0.0040939239763706945
34,foreign,150,0.069602,0.055462,0.9998585572842997,0.0001414427157002829,0.00021517463028429898,0.002431341710164572
34,institution,75,0.014838,0.014316,0.9980842911877409,0.0,5.2381750720007086e-05,0.003159636971911791
34,retail,300,0.108761,0.093245,0.9992266047950495,0.0006444960041254189,0.0004265076131559,0.004246112183818116
35,foreign,150,0.062917,0.052107,1.014708603145236,-0.007955596669750485,0.0016140495426952995,0.01981453388882156
35,institution,75,0.015259,0.01462,0.9874804381846619,0.0,8.892454206940043e-05,0.0035146102467943506
35,retail,300,0.117857,0.100879,1.0008245965366946,-0.0004122982683468677,0.0003138268366455997,0.0027023301200714534
36,foreign,150,0.067209,0.055217,0.9988325550366911,-0.0002501667778521514,0.0003020184485648725,0.003587626862412783
36,institution,75,0.016363,0.015736,0.9936204146730454,0.0,0.00011584905587361985,0.004790373983757842
36,retail,300,0.122249,0.102752,1.0005128994204235,0.0,0.0004352182149886946,0.0038346080896483345
37,foreign,150,0.067101,0.054055,0.999540088916143,0.00030660738923838737,0.00026166345924139977,0.003232654175923959
37,institution,75,0.01657,0.015903,0.9835082458770606,0.0,0.00011224672198300104,0.004320506100452824
37,retail,300,0.113612,0.093895,1.0008114824770504,-0.0004057412385255364,0.0002994462847709031,0.002722593584200303
38,foreign,150,0.066429,0.052826,0.9998529736087626,0.0008821583474237344,0.00026795337907969995,0.0032555302864278124
38,institution,75,0.014961,0.014387,0.9965156794425083,0.0,7.86009477452e-05,0.003536885439984668
38,retail,300,0.113479,0.095206,0.9971542713292838,0.0,0.00034053530544039985,0.0031089667741784136
39,foreign,150,0.06386,0.053879,1.034465484420399,-0.013625889189460396,0.0018271394073963998,0.02314758312159496
39,institution,75,0.015871,0.015154,0.9874476987447718,0.0013947001394689915,9.533949196340041e-05,0.0037578357685181664
39,retail,300,0.121636,0.105755,1.0002518733077264,0.0001889049807948493,0.0003396901302038999,0.002987139835156674
40,foreign,150,0.063533,0.051492,0.999584752097002,0.00024914874179852677,0.00027171894907949967,0.003709721454792059
40,institution,75,0.016159,0.015385,0.9793281653746765,0.0,0.00013660080730919927,0.005054039917110507
40,retail,300,0.113043,0.097308,0.9998093422306966,0.0,0.0002828884171321999,0.0027255444069675776
41,foreign,150,0.062762,0.050317,0.999919646444355,-0.0004821213338689484,0.0004183622077108002,0.005340620937881741
41,institution,75,0.014551,0.013858,0.9956709956709964,0.0,8.016941228561336e-05,0.0034865165943126102
41,retail,300,0.113192,0.098399,1.0002027986209696,-0.001689988508077959,0.0003191474825144022,0.003012854936822753
42,foreign,150,0.068186,0.055708,0.992947587754448,0.005129027087674433,0.0010115643963218,0.011488813015059572
42,institution,75,0.017187,0.016444,0.9838492597577414,0.0013458950201897702,0.00010669417679309845,0.0041179744577891295
42,retail,300,0.117126,0.098975,0.9998347198501458,-0.0003305602997075711,0.00023198314011100077,0.002267155180706108
43,foreign,150,0.067177,0.053395,1.0000725584095198,0.0010883761427950313,0.0004344200715423012,0.0052339107191142435
43,institution,75,0.015643,0.014908,1.0,0.0,5.8210378483636305e-05,0.0027428417572127896
43,retail,300,0.117312,0.100024,0.9999421564090698,0.0001735307727905484,0.0003206804394721985,0.0031711753927222345
44,foreign,150,0.066882,0.052484,1.0,-0.001736352271149062,0.0011743269860744997,0.014877618606899668
44,institution,75,0.015773,0.015061,0.9943820224719093,-0.0014044943820214419,0.00013086284525341233,0.005473233445661117
44,retail,300,0.108106,0.091231,0.9995851851851856,-0.0001777777777779557,0.000505357980728198,0.005288386157290312
