experiment,epochs,batch_size,learning_rate,lambda_l1,split,investor,train_size,test_size,train_nll,accuracy,macro_f1,nll
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,11,institution,765,194,0.6926852464675903,0.5927835051546392,0.5774119723164309,0.6924828886985779
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,11,retail,765,194,0.6917295455932617,0.6443298969072165,0.6431827269092363,0.6921088695526123
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,12,foreign,765,194,0.691096305847168,0.6185567010309279,0.6185161564625851,0.6914081573486328
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,12,institution,765,194,0.6927617788314819,0.6082474226804123,0.6021586616297896,0.692378044128418
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,12,retail,765,194,0.6914504766464233,0.5154639175257731,0.5035932055749129,0.6932478547096252
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,13,foreign,765,194,0.6913252472877502,0.634020618556701,0.6288031907726305,0.6901894211769104
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,13,institution,765,194,0.6925598382949829,0.5567010309278351,0.5485930735930736,0.6928375959396362
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,13,retail,765,194,0.6917727589607239,0.634020618556701,0.6217077256872923,0.6910567283630371
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,14,foreign,765,194,0.6910475492477417,0.6237113402061856,0.6173570019723866,0.6922118067741394
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,14,institution,765,194,0.6925779581069946,0.5463917525773195,0.5302146395156851,0.6932810544967651
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,14,retail,765,194,0.6914986371994019,0.5876288659793815,0.5775261324041812,0.6925209164619446
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,15,foreign,765,194,0.6910035014152527,0.5927835051546392,0.5896323667228961,0.6915610432624817
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,15,institution,765,194,0.6926265358924866,0.5567010309278351,0.5458405923344948,0.6926308274269104
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,15,retail,765,194,0.6915035843849182,0.5567010309278351,0.5528516295025729,0.6926319003105164
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,16,foreign,768,197,0.6907305121421814,0.5532994923857868,0.5531958762886597,0.6926078796386719
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,16,institution,768,197,0.6926642060279846,0.5380710659898477,0.5311118667120027,0.6926546692848206
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,16,retail,768,197,0.6914433836936951,0.5279187817258884,0.5277240739308637,0.6927257776260376
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,17,foreign,772,194,0.6909709572792053,0.6391752577319587,0.5919471153846154,0.6923195123672485
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,17,institution,772,194,0.6925934553146362,0.5773195876288659,0.5744248261102194,0.6927117705345154
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,17,retail,772,194,0.6918437480926514,0.5721649484536082,0.5560151101552375,0.6922422051429749
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,18,foreign,765,194,0.6910504698753357,0.6494845360824743,0.6420275697384131,0.6913845539093018
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,18,institution,765,194,0.6926605701446533,0.5567010309278351,0.5426535087719299,0.692636251449585
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,18,retail,765,194,0.6919450163841248,0.6391752577319587,0.6231546231546231,0.6913558840751648
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,19,foreign,765,194,0.691046953201294,0.6082474226804123,0.6067427717913155,0.6915701627731323
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,19,institution,765,194,0.6927441358566284,0.6185567010309279,0.615944355270198,0.6920929551124573
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,19,retail,765,194,0.6916690468788147,0.520618556701031,0.5111496464085404,0.6924672722816467
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,20,foreign,765,194,0.6913906931877136,0.6597938144329897,0.6545062061521857,0.6888973712921143
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,20,institution,765,194,0.6924881935119629,0.5257731958762887,0.5088607594936709,0.6935392618179321
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,20,retail,765,194,0.6919944882392883,0.6237113402061856,0.622899747037678,0.6903820037841797
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,21,foreign,765,194,0.6910930275917053,0.6494845360824743,0.6464408233276158,0.691139280796051
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,21,institution,765,194,0.6926210522651672,0.5257731958762887,0.5257227891156463,0.6926993131637573
ep_5_bs_2048_lr_0p0004_l1_0p01,5,2048,0.0004,0.01,21,retail,765,194,0.691794216632843,0.5979381443298969,0.5951845906902087,0.691988468170166
