variant,split,rmse,nrmse,rmse_skill,mse_skill,mae_skill,direction_accuracy,balanced_accuracy,macro_f1,pearson,spearman,std_ratio,tail_direction_accuracy
e7_persistence_liquidity,0,0.1331212308196783,1.0434102105364684,0.012803872376974446,0.025443871040151,0.012829893911670665,0.5979381443298969,0.4778846153846154,0.45245332175423364,-0.0058190798868323025,-0.0122832031490757,0.058763008399444504,0.7346938775510204
e7_persistence_liquidity,1,0.13557926492645536,1.0071357872384108,0.007314898292764771,0.014576329468609206,0.012063301091426504,0.5618556701030928,0.5362655153804641,0.5265167829557527,0.11631986614683944,0.13018946226574024,0.08035425220325353,0.6938775510204082
e7_persistence_liquidity,2,0.12463016115197122,1.0141635491681344,0.006096247461468307,0.01215537811546663,0.006476256483512133,0.5463917525773195,0.5428189116859946,0.5380952380952381,0.12279466992078308,0.12825333952410498,0.09769552196202182,0.5918367346938775
e7_persistence_liquidity,3,0.1375502067773859,0.986291906900304,0.017750695860395238,0.03518625518159457,0.01816550046830845,0.6134020618556701,0.5741228070175439,0.5678260611281076,0.2309975336767269,0.25257937404724434,0.09039793968004341,0.7346938775510204
e7_persistence_liquidity,4,0.1353744810908155,1.0207389369455755,0.01269709313446743,0.025232959249161357,0.016659072189341817,0.5876288659793815,0.5156682027649769,0.5081135902636917,0.11459064145331034,0.1396892835277537,0.07279298195312459,0.6326530612244898
e7_persistence_liquidity,5,0.14491048891439234,1.013316616898866,0.005912396168687439,0.01178985546832434,0.008383711516280812,0.5876288659793815,0.5199818861089098,0.5081135902636917,0.03802185431771102,0.08658889852202174,0.10112332173399541,0.6326530612244898
e7_persistence_liquidity,6,0.12831814768466504,1.0009466451499633,0.008390902175249404,0.016711336345091254,0.015110100929044523,0.5927835051546392,0.585256968641115,0.5847400222180075,0.15546138059665793,0.2033380859832438,0.1359032010303059,0.6326530612244898
e7_persistence_liquidity,7,0.1262538955767316,1.0088941362577561,0.007152096814067033,0.014252964935482892,0.0044294400722298954,0.5567010309278351,0.5236985236985237,0.5223863506240696,0.12477713924355949,0.13591236497064177,0.08973890047763027,0.6122448979591837
e7_persistence_liquidity,8,0.14769942204083109,0.9923833148261613,0.007664573130340968,0.015270498193384552,0.003570743806355914,0.5888324873096447,0.5696525176862255,0.5605221845823349,0.1459294902817863,0.1394039849442315,0.07050218956214209,0.66
e7_persistence_liquidity,9,0.11936567311291527,1.0024109840443907,0.0072091592866021514,0.01436636749417508,0.005422192579788487,0.5670103092783505,0.5408526713437669,0.5306451612903226,0.1731500687756043,0.12359053798079492,0.07331634040338972,0.673469387755102
e7_persistence_liquidity,10,0.10666175288794726,1.009483695560068,0.004609510029679131,0.009197748430157637,-0.003634815884381304,0.5721649484536082,0.5335637823371989,0.5317416465524762,0.1404482270793988,0.08113882805405694,0.08264515722118847,0.5714285714285714
e7_persistence_liquidity,11,0.12225517716273024,0.9845984758571781,0.016389355602119737,0.03251010882157557,0.005478857913154722,0.5979381443298969,0.562828947368421,0.5584733893557423,0.2650849044436564,0.2102985951605149,0.07929126033011512,0.7551020408163265
e7_persistence_liquidity,12,0.11924593634888274,1.017372245396115,0.009924274443107728,0.019750061885370096,0.004421696683564624,0.5824742268041238,0.5054147465437788,0.494320193081255,0.14807428532338773,0.07761994962465023,0.07172112837893312,0.5918367346938775
e7_persistence_liquidity,13,0.1302990422411903,1.0130282413993588,0.0004173923561873183,0.000834674337902297,-0.007369290993404887,0.5721649484536082,0.5238876938752406,0.5217275076484391,0.061012994160368914,0.08365348662341344,0.08829076092312184,0.7142857142857143
e7_persistence_liquidity,14,0.11157440120843826,0.9999354732861682,0.004491467384618808,0.00896275839725691,0.0001666687176293813,0.5309278350515464,0.5349520905923345,0.5294149007063842,0.1791204537141711,0.1795490872035928,0.14842336622461924,0.6122448979591837
e7_persistence_liquidity,15,0.10920988137714288,1.009221108793538,0.0009648847793191084,0.0019288331524576208,-0.013554912974589994,0.520618556701031,0.5026640026640027,0.5025229547522541,0.15862126592371364,0.10386608210442405,0.08419907816809961,0.6326530612244898
e7_persistence_liquidity,16,0.13235650126292176,0.9845115205498323,0.017442261682973803,0.034580337595236044,0.0033475620566794095,0.5736040609137056,0.564658759883479,0.5641592920353982,0.23346726787177063,0.20346634269766978,0.07944942911712097,0.7
e7_persistence_liquidity,17,0.11085097609103624,1.000397394821687,3.836632630815906e-05,7.67764512064062e-05,0.004803189871544267,0.5257731958762887,0.5257731958762886,0.5255715045188729,0.06091126948727343,0.06282784039314139,0.06757478111993008,0.5918367346938775
e7_persistence_liquidity,18,0.12598461131593083,0.9896016136310118,0.018036954445007747,0.035748465450879396,0.023112978264436812,0.5773195876288659,0.578728840625998,0.5772746598639455,0.21558712596006624,0.2114901817374976,0.05636194188269518,0.7142857142857143
