experiment,epochs,learning_rate,lambda_l1,split,investor,train_size,test_size,train_nll,accuracy,macro_f1,nll
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,37,foreign,765,194,0.6618879533281513,0.6237113402061856,0.6173570019723866,0.668129026889801
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,37,institution,765,194,0.6882607181087818,0.5463917525773195,0.5282935455349249,0.689844012260437
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,37,retail,765,194,0.670071332517013,0.5309278350515464,0.5281067065836251,0.6873694062232971
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,38,foreign,768,197,0.6570015748341879,0.5939086294416244,0.5755225166989872,0.6798011064529419
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,38,institution,768,197,0.6886389454205831,0.5634517766497462,0.5633505154639176,0.6864027380943298
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,38,retail,768,197,0.6688265601793925,0.5228426395939086,0.5107271190023251,0.689687967300415
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,39,foreign,772,194,0.6672515918553802,0.6597938144329897,0.6334592923394022,0.6533273458480835
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,39,institution,772,194,0.6896966844025053,0.5567010309278351,0.5443024145089042,0.6921569108963013
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,39,retail,772,194,0.6801455413121633,0.6752577319587629,0.6584793360717579,0.6656852960586548
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,40,foreign,765,194,0.6656318996466842,0.6494845360824743,0.6476495726495727,0.645336925983429
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,40,institution,765,194,0.6836690117331112,0.4845360824742268,0.4639699381078691,0.70548415184021
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,40,retail,765,194,0.6774942165885876,0.6443298969072165,0.6438662303455982,0.6634489893913269
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,41,foreign,768,197,0.6608255505561829,0.6395939086294417,0.6341642036983758,0.6547544598579407
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,41,institution,768,197,0.6843815644582113,0.5025380710659898,0.5003623188405797,0.7029954791069031
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,41,retail,768,197,0.6757853825887045,0.6345177664974619,0.6303169307756464,0.6690831780433655
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,42,foreign,772,194,0.6643372764859174,0.6443298969072165,0.6438662303455982,0.6638857126235962
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,42,institution,772,194,0.6902429986494193,0.5463917525773195,0.5415189601460951,0.6932148933410645
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,42,retail,772,194,0.675298496231514,0.6030927835051546,0.6013024795153068,0.6820986866950989
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,43,foreign,768,197,0.6566628615061442,0.6142131979695431,0.6105909280066584,0.6780697703361511
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,43,institution,768,197,0.6865458885828654,0.482233502538071,0.4750783699059561,0.7000739574432373
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,43,retail,768,197,0.6713976263999939,0.5989847715736041,0.5979487974372885,0.6820360422134399
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,44,foreign,775,197,0.6532293455062373,0.583756345177665,0.5563063063063063,0.6844127774238586
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,44,institution,775,197,0.6887096338118276,0.4923857868020304,0.4913241065895476,0.691229522228241
ep_25_lr_0p0005_l1_0,25,0.0005,0.0,44,retail,775,197,0.671962943615452,0.5685279187817259,0.5479821838304765,0.6823871731758118
ep_25_lr_0p0005_l1_0p0001,25,0.0005,0.0001,0,foreign,773,194,0.6608001299077141,0.6391752577319587,0.6063768115942029,0.6663325428962708
ep_25_lr_0p0005_l1_0p0001,25,0.0005,0.0001,0,institution,773,194,0.6909051368646757,0.4742268041237113,0.4740031897926635,0.6941124796867371
ep_25_lr_0p0005_l1_0p0001,25,0.0005,0.0001,0,retail,773,194,0.6715683936301672,0.5670103092783505,0.5212128334704431,0.6936832666397095
ep_25_lr_0p0005_l1_0p0001,25,0.0005,0.0001,1,foreign,766,194,0.6639099234700514,0.6597938144329897,0.6574638844301766,0.658465564250946
ep_25_lr_0p0005_l1_0p0001,25,0.0005,0.0001,1,institution,766,194,0.688561003139685,0.5670103092783505,0.566595744680851,0.6889253854751587
ep_25_lr_0p0005_l1_0p0001,25,0.0005,0.0001,1,retail,766,194,0.6738490242870918,0.5927835051546392,0.5896323667228961,0.6779342889785767
ep_25_lr_0p0005_l1_0p0001,25,0.0005,0.0001,2,foreign,766,194,0.6631108967504675,0.6391752577319587,0.6382139812446718,0.6627007722854614
ep_25_lr_0p0005_l1_0p0001,25,0.0005,0.0001,2,institution,766,194,0.6865529638980138,0.520618556701031,0.5195846092397817,0.6931177377700806
ep_25_lr_0p0005_l1_0p0001,25,0.0005,0.0001,2,retail,766,194,0.6761151410580927,0.6185567010309279,0.6170916462178598,0.6727851629257202
ep_25_lr_0p0005_l1_0p0001,25,0.0005,0.0001,3,foreign,766,194,0.6635422638128694,0.654639175257732,0.6455896387184731,0.6638060808181763
ep_25_lr_0p0005_l1_0p0001,25,0.0005,0.0001,3,institution,766,194,0.6878540251335961,0.5670103092783505,0.5515685195376995,0.6897445917129517
ep_25_lr_0p0005_l1_0p0001,25,0.0005,0.0001,3,retail,766,194,0.6760288702601241,0.6494845360824743,0.6408972125435539,0.6716731190681458
ep_25_lr_0p0005_l1_0p0001,25,0.0005,0.0001,4,foreign,766,194,0.6637274949731155,0.6288659793814433,0.6184857423795477,0.6629572510719299
ep_25_lr_0p0005_l1_0p0001,25,0.0005,0.0001,4,institution,766,194,0.6881001194836888,0.5567010309278351,0.5519389837791384,0.6890163421630859
ep_25_lr_0p0005_l1_0p0001,25,0.0005,0.0001,4,retail,766,194,0.6708727444743363,0.5257731958762887,0.5000560224089636,0.6887446045875549
ep_25_lr_0p0005_l1_0p0001,25,0.0005,0.0001,5,foreign,766,194,0.6675821889785188,0.7010309278350515,0.6716853408029879,0.6426548957824707
ep_25_lr_0p0005_l1_0p0001,25,0.0005,0.0001,5,institution,766,194,0.6845425410930543,0.5103092783505154,0.5006367355786165,0.7008132934570312
ep_25_lr_0p0005_l1_0p0001,25,0.0005,0.0001,5,retail,766,194,0.6775231263344966,0.654639175257732,0.626783817153358,0.6697381138801575
ep_25_lr_0p0005_l1_0p0001,25,0.0005,0.0001,6,foreign,766,194,0.6626733370300373,0.6701030927835051,0.6325757575757576,0.6643722653388977
ep_25_lr_0p0005_l1_0p0001,25,0.0005,0.0001,6,institution,766,194,0.6868115853391802,0.5,0.4915565642646781,0.6958088278770447
ep_25_lr_0p0005_l1_0p0001,25,0.0005,0.0001,6,retail,766,194,0.6739679688573195,0.6185567010309279,0.5782113056763427,0.67808598279953
ep_25_lr_0p0005_l1_0p0001,25,0.0005,0.0001,7,foreign,766,194,0.6636103528597959,0.6494845360824743,0.6457191964765281,0.6589531898498535
ep_25_lr_0p0005_l1_0p0001,25,0.0005,0.0001,7,institution,766,194,0.6868533832908611,0.520618556701031,0.5125233038826295,0.6922171115875244
ep_25_lr_0p0005_l1_0p0001,25,0.0005,0.0001,7,retail,766,194,0.6726956832813532,0.5773195876288659,0.5718130921619293,0.6784465909004211
ep_25_lr_0p0005_l1_0p0001,25,0.0005,0.0001,8,foreign,769,197,0.6710546924326912,0.6294416243654822,0.6290975678951848,0.6811717748641968
ep_25_lr_0p0005_l1_0p0001,25,0.0005,0.0001,8,institution,769,197,0.6910400800649149,0.5279187817258884,0.5230024213075061,0.6916652917861938
ep_25_lr_0p0005_l1_0p0001,25,0.0005,0.0001,8,retail,769,197,0.677877261827764,0.5634517766497462,0.5620864350703061,0.6824765801429749
ep_25_lr_0p0005_l1_0p0001,25,0.0005,0.0001,9,foreign,772,194,0.6630637905140615,0.6288659793814433,0.6269230769230769,0.6716933250427246
ep_25_lr_0p0005_l1_0p0001,25,0.0005,0.0001,9,institution,772,194,0.6923158002023252,0.6030927835051546,0.5992488262910798,0.6904028058052063
ep_25_lr_0p0005_l1_0p0001,25,0.0005,0.0001,9,retail,772,194,0.6729725380017968,0.5412371134020618,0.5412249236083433,0.695014238357544
ep_25_lr_0p0005_l1_0p0001,25,0.0005,0.0001,10,foreign,765,194,0.659106100384706,0.6237113402061856,0.6151107487430358,0.6795282363891602
ep_25_lr_0p0005_l1_0p0001,25,0.0005,0.0001,10,institution,765,194,0.687779496074502,0.5618556701030928,0.5576123407109322,0.6910960674285889
ep_25_lr_0p0005_l1_0p0001,25,0.0005,0.0001,10,retail,765,194,0.6725826811946295,0.5824742268041238,0.5742271113880835,0.6894033551216125
ep_25_lr_0p0005_l1_0p0001,25,0.0005,0.0001,11,foreign,765,194,0.66110282287099,0.6288659793814433,0.6278772378516624,0.6702229380607605
ep_25_lr_0p0005_l1_0p0001,25,0.0005,0.0001,11,institution,765,194,0.6893097358591417,0.6030927835051546,0.5783442007508397,0.6880953907966614
ep_25_lr_0p0005_l1_0p0001,25,0.0005,0.0001,11,retail,765,194,0.6735597902653264,0.6288659793814433,0.6269230769230769,0.6846109628677368
ep_25_lr_0p0005_l1_0p0001,25,0.0005,0.0001,12,foreign,765,194,0.6611876963789947,0.5979381443298969,0.5968670076726343,0.6710148453712463
ep_25_lr_0p0005_l1_0p0001,25,0.0005,0.0001,12,institution,765,194,0.6896073702893226,0.6134020618556701,0.6057658438778551,0.6867738962173462
ep_25_lr_0p0005_l1_0p0001,25,0.0005,0.0001,12,retail,765,194,0.668039130229576,0.5154639175257731,0.5051557581678063,0.7022072672843933
ep_25_lr_0p0005_l1_0p0001,25,0.0005,0.0001,13,foreign,765,194,0.6655273301928651,0.6391752577319587,0.6263070996147495,0.6505094170570374
ep_25_lr_0p0005_l1_0p0001,25,0.0005,0.0001,13,institution,765,194,0.6868773010821124,0.5567010309278351,0.5426535087719299,0.6944102644920349
ep_25_lr_0p0005_l1_0p0001,25,0.0005,0.0001,13,retail,765,194,0.6759699661747303,0.6443298969072165,0.6337319068596601,0.6709920167922974
