investor,context,feature,context_z,mean,p10,p90
institution,kospi_return_1d,herd,1.0500000000000003,-0.004818713633515681,-0.006061302365269361,-0.004069262433040347
institution,kospi_return_1d,herd,1.1,-0.004839609809754929,-0.006126034040935181,-0.00407330129819449
institution,kospi_return_1d,herd,1.1500000000000004,-0.004860505985994176,-0.006190765716601003,-0.004076455421090866
institution,kospi_return_1d,herd,1.2000000000000002,-0.004881402162233424,-0.00625935314223152,-0.004077942898147661
institution,kospi_return_1d,herd,1.25,-0.004902298338472671,-0.006335116096306405,-0.00407728860700437
institution,kospi_return_1d,herd,1.3000000000000003,-0.004923194514711919,-0.00641087905038129,-0.004076634315861078
institution,kospi_return_1d,herd,1.35,-0.004944090690951166,-0.006486642004456175,-0.004075980024717786
institution,kospi_return_1d,herd,1.4000000000000004,-0.0049649868671904135,-0.00656240495853106,-0.004075325733574494
institution,kospi_return_1d,herd,1.4500000000000002,-0.004985883043429661,-0.006638167912605944,-0.004074671442431202
institution,kospi_return_1d,herd,1.5,-0.0050067792196689075,-0.006713930866680829,-0.004074017151287911
institution,kospi_return_1d,herd,1.5500000000000003,-0.005027675395908156,-0.0067896938207557146,-0.00407336286014462
institution,kospi_return_1d,herd,1.6,-0.005048571572147402,-0.0068654567748306,-0.004072708569001328
institution,kospi_return_1d,herd,1.6500000000000004,-0.005069467748386651,-0.006941219728905485,-0.004072054277858036
institution,kospi_return_1d,herd,1.7000000000000002,-0.005090363924625898,-0.00701698268298037,-0.0040713999867147445
institution,kospi_return_1d,herd,1.75,-0.005111260100865145,-0.007092745637055254,-0.004070745695571453
institution,kospi_return_1d,herd,1.8000000000000003,-0.005132156277104393,-0.00716850859113014,-0.004070091404428162
institution,kospi_return_1d,herd,1.85,-0.0051530524533436395,-0.007244271545205024,-0.00406943711328487
institution,kospi_return_1d,herd,1.9000000000000004,-0.005173948629582888,-0.00732003449927991,-0.004068782822141578
institution,kospi_return_1d,herd,1.9500000000000002,-0.005194844805822134,-0.007395797453354795,-0.004068128530998286
institution,kospi_return_1d,herd,2.0,-0.005215740982061382,-0.00747156040742968,-0.004067474239854995
institution,kospi_return_1d,momentum,-2.0,-0.0004629047281115412,-0.0026549740519840347,0.0006446182145735935
institution,kospi_return_1d,momentum,-1.95,-0.00046615987546022234,-0.002665332513133769,0.0006277220821356186
institution,kospi_return_1d,momentum,-1.9,-0.0004694150228089034,-0.0026756909742835034,0.0006108259496976435
institution,kospi_return_1d,momentum,-1.85,-0.0004726701701575845,-0.0026860494354332375,0.0005911082722013447
institution,kospi_return_1d,momentum,-1.8,-0.0004759253175062656,-0.0026964078965829716,0.0005714800598797967
institution,kospi_return_1d,momentum,-1.75,-0.0004791804648549468,-0.0027067663577327056,0.0005575090457567894
institution,kospi_return_1d,momentum,-1.7,-0.0004824356122036279,-0.0027171248188824397,0.0005433914816238984
institution,kospi_return_1d,momentum,-1.65,-0.00048569075955230895,-0.002727483280032174,0.0005265887966378683
institution,kospi_return_1d,momentum,-1.6,-0.00048894590690099,-0.002737841741181908,0.0005097861116518383
institution,kospi_return_1d,momentum,-1.55,-0.0004922010542496712,-0.002748200202331642,0.0004929834266658083
institution,kospi_return_1d,momentum,-1.5,-0.0004954562015983523,-0.002758558663481376,0.00047618074167977834
institution,kospi_return_1d,momentum,-1.45,-0.0004987113489470334,-0.00276891712463111,0.0004593780566937483
institution,kospi_return_1d,momentum,-1.4,-0.0005019664962957144,-0.0027792755857808443,0.00044257537170771827
institution,kospi_return_1d,momentum,-1.35,-0.0005052216436443955,-0.0027896340469305784,0.00042577268672168835
institution,kospi_return_1d,momentum,-1.2999999999999998,-0.0005084767909930767,-0.002799992508080313,0.00040897000173565826
institution,kospi_return_1d,momentum,-1.25,-0.0005117319383417578,-0.002810350969230047,0.00039216731674962833
institution,kospi_return_1d,momentum,-1.2,-0.000514987085690439,-0.002821210788097234,0.0003753646317635983
institution,kospi_return_1d,momentum,-1.15,-0.00051824223303912,-0.0028346963305375533,0.0003585619467775683
institution,kospi_return_1d,momentum,-1.1,-0.000521497380387801,-0.0028481818729778727,0.0003417592617915384
institution,kospi_return_1d,momentum,-1.0499999999999998,-0.0005247525277364822,-0.0028616674154181925,0.00033017574998661154
institution,kospi_return_1d,momentum,-1.0,-0.0005280076750851634,-0.002875152957858512,0.0003210234513971424
institution,kospi_return_1d,momentum,-0.95,-0.0005312628224338445,-0.0028886385002988312,0.0003118711528076733
institution,kospi_return_1d,momentum,-0.8999999999999999,-0.0005345179697825255,-0.0029021240427391506,0.000302946216834177
institution,kospi_return_1d,momentum,-0.8499999999999999,-0.0005377731171312066,-0.00291560958517947,0.00030616717194782386
institution,kospi_return_1d,momentum,-0.7999999999999998,-0.0005410282644798877,-0.0029290951276197894,0.0003093881270614706
institution,kospi_return_1d,momentum,-0.75,-0.0005442834118285689,-0.0029425806700601087,0.00031552585569436165
institution,kospi_return_1d,momentum,-0.7,-0.0005475385591772499,-0.002905031280242764,0.00032244560716200956
institution,kospi_return_1d,momentum,-0.6499999999999999,-0.000550793706525931,-0.0028409665638172844,0.0003293653586296575
institution,kospi_return_1d,momentum,-0.5999999999999999,-0.0005540488538746121,-0.002791662373929222,0.00033628511009730543
institution,kospi_return_1d,momentum,-0.5499999999999998,-0.0005573040012232932,-0.00274235818404116,0.0003171141378697832
institution,kospi_return_1d,momentum,-0.5,-0.0005605591485719744,-0.0027263792246230386,0.00028329913475315166
institution,kospi_return_1d,momentum,-0.44999999999999996,-0.0005638142959206554,-0.0027367059154493707,0.00027911096782186454
institution,kospi_return_1d,momentum,-0.3999999999999999,-0.0005670694432693365,-0.0027470326062757028,0.00026808131253341764
institution,kospi_return_1d,momentum,-0.34999999999999987,-0.0005703245906180177,-0.002757359297102035,0.00025446837578778857
institution,kospi_return_1d,momentum,-0.2999999999999998,-0.0005735797379666988,-0.0027676859879283673,0.0002408554390421594
institution,kospi_return_1d,momentum,-0.25,-0.0005768348853153798,-0.0027780126787546994,0.0002272425022965303
institution,kospi_return_1d,momentum,-0.19999999999999996,-0.0005800900326640609,-0.0027883393695810315,0.00021362956555090118
institution,kospi_return_1d,momentum,-0.1499999999999999,-0.0005833451800127421,-0.0027986660604073636,0.00020001662880527203
institution,kospi_return_1d,momentum,-0.09999999999999987,-0.0005866003273614232,-0.0028089927512336956,0.00020361603441410657
institution,kospi_return_1d,momentum,-0.04999999999999982,-0.0005898554747101043,-0.0028193194420600277,0.00021682367325406333
institution,kospi_return_1d,momentum,0.0,-0.0005931106220587853,-0.00282964613288636,0.00023003131209402007
institution,kospi_return_1d,momentum,0.050000000000000266,-0.0005963657694074664,-0.002839972823712692,0.0002431719077866698
institution,kospi_return_1d,momentum,0.10000000000000009,-0.0005996209167561476,-0.0028502995145390244,0.00022716312931144968
institution,kospi_return_1d,momentum,0.1499999999999999,-0.0006028760641048287,-0.002860626205365356,0.00021222854222280462
institution,kospi_return_1d,momentum,0.20000000000000018,-0.0006061312114535099,-0.0028709528961916885,0.00021547762211407613
institution,kospi_return_1d,momentum,0.25,-0.0006093863588021908,-0.0028812795870180206,0.00022287442625379088
institution,kospi_return_1d,momentum,0.30000000000000027,-0.000612641506150872,-0.0028916062778443527,0.00023587377276267448
institution,kospi_return_1d,momentum,0.3500000000000001,-0.0006158966534995531,-0.0029019329686706848,0.0002490572977694244
institution,kospi_return_1d,momentum,0.40000000000000036,-0.0006191518008482343,-0.002912259659497017,0.0002636862557846736
institution,kospi_return_1d,momentum,0.4500000000000002,-0.0006224069481969153,-0.002922586350323349,0.0002882414427585834
institution,kospi_return_1d,momentum,0.5,-0.0006256620955455964,-0.0029329130411496814,0.00029665648762601635
institution,kospi_return_1d,momentum,0.5500000000000003,-0.0006289172428942775,-0.0029432397319760135,0.0003050715324934493
institution,kospi_return_1d,momentum,0.6000000000000001,-0.0006321723902429586,-0.0029535664228023456,0.0003696139331440894
institution,kospi_return_1d,momentum,0.6500000000000004,-0.0006354275375916398,-0.0029638931136286776,0.0003960958524839436
institution,kospi_return_1d,momentum,0.7000000000000002,-0.0006386826849403208,-0.0029742198044550097,0.00042257777182379746
institution,kospi_return_1d,momentum,0.75,-0.0006419378322890019,-0.0029869325633625865,0.0004490596911636514
institution,kospi_return_1d,momentum,0.8000000000000003,-0.000645192979637683,-0.0030003704503178026,0.0004755416105035055
institution,kospi_return_1d,momentum,0.8500000000000001,-0.0006484481269863641,-0.003013808337273019,0.0005020235298433595
institution,kospi_return_1d,momentum,0.9000000000000004,-0.0006517032743350452,-0.0030272462242282357,0.0005285054491832135
institution,kospi_return_1d,momentum,0.9500000000000002,-0.0006549584216837263,-0.003040684111183452,0.0005549873685230675
institution,kospi_return_1d,momentum,1.0,-0.0006582135690324074,-0.0030541219981386684,0.0005814692878629214
institution,kospi_return_1d,momentum,1.0500000000000003,-0.0006614687163810886,-0.0030675598850938846,0.0006077760114565914
institution,kospi_return_1d,momentum,1.1,-0.0006647238637297697,-0.003080997772049101,0.0006262608914401764
institution,kospi_return_1d,momentum,1.1500000000000004,-0.0006679790110784507,-0.0030944356590043177,0.0006466194064704345
institution,kospi_return_1d,momentum,1.2000000000000002,-0.0006712341584271318,-0.0031078735459595342,0.0006686324425389595
institution,kospi_return_1d,momentum,1.25,-0.000674489305775813,-0.0031213114329147504,0.0006906454786074845
institution,kospi_return_1d,momentum,1.3000000000000003,-0.0006777444531244941,-0.003134749319869967,0.0007126585146760095
institution,kospi_return_1d,momentum,1.35,-0.0006809996004731751,-0.003148187206825183,0.0007346715507445346
institution,kospi_return_1d,momentum,1.4000000000000004,-0.0006842547478218562,-0.0031616250937803996,0.0007542958116390073
institution,kospi_return_1d,momentum,1.4500000000000002,-0.0006875098951705373,-0.0031750629807356157,0.0007737214188089812
institution,kospi_return_1d,momentum,1.5,-0.0006907650425192185,-0.0031885008676908323,0.0007931470259789552
institution,kospi_return_1d,momentum,1.5500000000000003,-0.0006940201898678997,-0.003201938754646049,0.0008125726331489292
institution,kospi_return_1d,momentum,1.6,-0.0006972753372165807,-0.0032153766416012654,0.0008319982403189033
institution,kospi_return_1d,momentum,1.6500000000000004,-0.0007005304845652618,-0.003228814528556482,0.0008514238474888774
institution,kospi_return_1d,momentum,1.7000000000000002,-0.0007037856319139429,-0.003242252415511698,0.0008708494546588513
institution,kospi_return_1d,momentum,1.75,-0.000707040779262624,-0.0032448466856294118,0.0008902750618288253
institution,kospi_return_1d,momentum,1.8000000000000003,-0.0007102959266113052,-0.0032457110527320337,0.0009097006689987994
institution,kospi_return_1d,momentum,1.85,-0.0007135510739599862,-0.0032465754198346556,0.0009291262761687734
institution,kospi_return_1d,momentum,1.9000000000000004,-0.0007168062213086673,-0.003247439786937278,0.0009485518833387475
institution,kospi_return_1d,momentum,1.9500000000000002,-0.0007200613686573484,-0.0032483041540399,0.0009679774905087214
institution,kospi_return_1d,momentum,2.0,-0.0007233165160060295,-0.003249168521142522,0.0009874030976786954
institution,kospi_return_1d,underwater,-2.0,-0.006514858509763014,-0.00995735651813434,-0.002946695164427996
institution,kospi_return_1d,underwater,-1.95,-0.006373147855596748,-0.009766093562356996,-0.0028761442465473877
institution,kospi_return_1d,underwater,-1.9,-0.006231437201430481,-0.009574830606579649,-0.00280559332866678
institution,kospi_return_1d,underwater,-1.85,-0.006089726547264216,-0.009383567650802305,-0.002735042410786172
institution,kospi_return_1d,underwater,-1.8,-0.005948015893097949,-0.00919230469502496,-0.0026644914929055638
institution,kospi_return_1d,underwater,-1.75,-0.005806305238931684,-0.009001041739247614,-0.002593940575024956
institution,kospi_return_1d,underwater,-1.7,-0.005664594584765417,-0.00880977878347027,-0.0025233896571443476
institution,kospi_return_1d,underwater,-1.65,-0.00552288393059915,-0.008618515827692925,-0.00245283873926374
institution,kospi_return_1d,underwater,-1.6,-0.005381173276432885,-0.008427252871915581,-0.002382287821383132
institution,kospi_return_1d,underwater,-1.55,-0.005239462622266618,-0.008235989916138234,-0.0023117369035025237
institution,kospi_return_1d,underwater,-1.5,-0.005097751968100352,-0.00804472696036089,-0.002241185985621916
institution,kospi_return_1d,underwater,-1.45,-0.004956041313934086,-0.007853464004583545,-0.0021706350677413075
institution,kospi_return_1d,underwater,-1.4,-0.00481433065976782,-0.00766281836666158,-0.0021000841498606997
institution,kospi_return_1d,underwater,-1.35,-0.004672620005601554,-0.007460223198868182,-0.002029533231980092
institution,kospi_return_1d,underwater,-1.2999999999999998,-0.004530909351435287,-0.007257803734391777,-0.0019589823140994836
institution,kospi_return_1d,underwater,-1.25,-0.004389198697269022,-0.007055384269915374,-0.0018884313962188757
institution,kospi_return_1d,underwater,-1.2,-0.004247488043102755,-0.006852964805438972,-0.0018178804783382677
institution,kospi_return_1d,underwater,-1.15,-0.004105777388936489,-0.006650545340962569,-0.0017473295604576596
institution,kospi_return_1d,underwater,-1.1,-0.003964066734770223,-0.0064481258764861665,-0.001676778642577052
institution,kospi_return_1d,underwater,-1.0499999999999998,-0.0038223560806039556,-0.0062457064120097616,-0.0016062277246964435
institution,kospi_return_1d,underwater,-1.0,-0.0036806454264376905,-0.006043286947533359,-0.0015356768068158359
institution,kospi_return_1d,underwater,-0.95,-0.0035389347722714235,-0.005840867483056957,-0.0014651258889352278
institution,kospi_return_1d,underwater,-0.8999999999999999,-0.0033972241181051575,-0.005638448018580554,-0.0013945749710546195
institution,kospi_return_1d,underwater,-0.8499999999999999,-0.003255513463938891,-0.0054360285541041505,-0.0013240240531740117
institution,kospi_return_1d,underwater,-0.7999999999999998,-0.003113802809772625,-0.005233609089627747,-0.0012534731352934034
institution,kospi_return_1d,underwater,-0.75,-0.0029720921556063594,-0.005031189625151345,-0.0011829222174127958
institution,kospi_return_1d,underwater,-0.7,-0.002830381501440093,-0.004828770160674942,-0.0011123712995321877
institution,kospi_return_1d,underwater,-0.6499999999999999,-0.0026886708472738264,-0.0046263506961985385,-0.0010399837320437418
institution,kospi_return_1d,underwater,-0.5999999999999999,-0.0025469601931075603,-0.004423931231722135,-0.0009574582293862257
institution,kospi_return_1d,underwater,-0.5499999999999998,-0.0024052495389412943,-0.004221511767245732,-0.0008749327267287097
institution,kospi_return_1d,underwater,-0.5,-0.0022635388847750283,-0.00401909230276933,-0.000792407224071194
institution,kospi_return_1d,underwater,-0.44999999999999996,-0.002121828230608762,-0.0038413921464233486,-0.000709881721413678
institution,kospi_return_1d,underwater,-0.3999999999999999,-0.0019801175764424957,-0.0036736203078179476,-0.0006431368016637754
institution,kospi_return_1d,underwater,-0.34999999999999987,-0.0018384069222762292,-0.003505848469212546,-0.0006032721151132022
institution,kospi_return_1d,underwater,-0.2999999999999998,-0.001696696268109963,-0.003338076630607145,-0.0005453588068485156
institution,kospi_return_1d,underwater,-0.25,-0.0015549856139436971,-0.0031703047920017447,-0.00046268953010438407
institution,kospi_return_1d,underwater,-0.19999999999999996,-0.001413274959777431,-0.003011081824079056,-0.0003454908030107611
institution,kospi_return_1d,underwater,-0.1499999999999999,-0.0012715643056111646,-0.002856830966193132,-0.00022740720305592003
institution,kospi_return_1d,underwater,-0.09999999999999987,-0.0011298536514448983,-0.0027025801083072074,-0.00013824484078208394
institution,kospi_return_1d,underwater,-0.04999999999999982,-0.000988142997278632,-0.002546654958277899,-6.541050272062056e-05
institution,kospi_return_1d,underwater,0.0,-0.0008464323431123664,-0.0023571674246340595,1.8665249808691448e-05
institution,kospi_return_1d,underwater,0.050000000000000266,-0.0007047216889460993,-0.0021676798909902187,0.00017283958441112042
institution,kospi_return_1d,underwater,0.10000000000000009,-0.0005630110347798337,-0.001978192357346379,0.0003062294604023854
institution,kospi_return_1d,underwater,0.1499999999999999,-0.00042130038061356806,-0.001791992001235474,0.0004537063714815315
institution,kospi_return_1d,underwater,0.20000000000000018,-0.0002795897264473011,-0.001614606501534571,0.0006175328127574506
institution,kospi_return_1d,underwater,0.25,-0.00013787907228103542,-0.0014372210018336697,0.0007835125492420331
institution,kospi_return_1d,underwater,0.30000000000000027,3.8315818852315425e-06,-0.001259835502132767,0.0009551340295002118
institution,kospi_return_1d,underwater,0.3500000000000001,0.00014554223605149725,-0.0010824500024318657,0.0011275716219097582
institution,kospi_return_1d,underwater,0.40000000000000036,0.00028725289021776414,-0.0009021529927849427,0.0013000092143193062
institution,kospi_return_1d,underwater,0.4500000000000002,0.00042896354438402986,-0.0007172292564063964,0.0014665883244014818
institution,kospi_return_1d,underwater,0.5,0.0005706741985502955,-0.0005864668171852599,0.0016185596759896604
institution,kospi_return_1d,underwater,0.5500000000000003,0.0007123848527165624,-0.00039550463668999904,0.0017789791466202452
institution,kospi_return_1d,underwater,0.6000000000000001,0.0008540955068828283,-0.0002433856215792959,0.0019393986172508287
institution,kospi_return_1d,underwater,0.6500000000000004,0.0009958061610490952,-7.260302547363063e-05,0.0020998180878814133
institution,kospi_return_1d,underwater,0.7000000000000002,0.0011375168152153608,9.803088847547851e-05,0.002260237558511997
institution,kospi_return_1d,underwater,0.75,0.0012792274693816266,0.0001789531743270152,0.0024206570291425804
institution,kospi_return_1d,underwater,0.8000000000000003,0.0014209381235478935,0.0002795649133622974,0.0025810764997731654
institution,kospi_return_1d,underwater,0.8500000000000001,0.0015626487777141592,0.0004617385519668694,0.0027414959704037487
institution,kospi_return_1d,underwater,0.9000000000000004,0.0017043594318804263,0.0006324960431084275,0.0029019154410343333
institution,kospi_return_1d,underwater,0.9500000000000002,0.001846070086046692,0.0007872033724561443,0.0030623349116649166
institution,kospi_return_1d,underwater,1.0,0.0019877807402129575,0.0008700054720975599,0.0032233563135378
institution,kospi_return_1d,underwater,1.0500000000000003,0.0021294913943792244,0.0009517532808240644,0.003388624992221587
institution,kospi_return_1d,underwater,1.1,0.00227120204854549,0.001033501089550568,0.0035621134005487083
institution,kospi_return_1d,underwater,1.1500000000000004,0.002412912702711757,0.0011152488982770726,0.0037526704510673797
institution,kospi_return_1d,underwater,1.2000000000000002,0.002554623356878023,0.0011969967070035762,0.003949417984113085
institution,kospi_return_1d,underwater,1.25,0.0026963340110442886,0.0012787445157300798,0.00414616551715879
institution,kospi_return_1d,underwater,1.3000000000000003,0.002838044665210555,0.0013517390517518203,0.004346921285614309
institution,kospi_return_1d,underwater,1.35,0.002979755319376821,0.00142333084135319,0.004556383918970757
institution,kospi_return_1d,underwater,1.4000000000000004,0.003121465973543088,0.0014949226309545606,0.0047658465523272055
institution,kospi_return_1d,underwater,1.4500000000000002,0.003263176627709354,0.0015665144205559301,0.004975309185683653
institution,kospi_return_1d,underwater,1.5,0.0034048872818756193,0.0016381062101573,0.0051847718190401
institution,kospi_return_1d,underwater,1.5500000000000003,0.0035465979360418867,0.0017096979997586704,0.005394234452396549
institution,kospi_return_1d,underwater,1.6,0.0036883085902081523,0.0017812897893600401,0.005603697085752996
institution,kospi_return_1d,underwater,1.6500000000000004,0.0038300192443744187,0.0018528815789614103,0.005813159719109446
institution,kospi_return_1d,underwater,1.7000000000000002,0.003971729898540685,0.00192447336856278,0.006007735790335483
institution,kospi_return_1d,underwater,1.75,0.00411344055270695,0.0019960651581641497,0.006196920937509183
institution,kospi_return_1d,underwater,1.8000000000000003,0.004255151206873218,0.0020676569477655203,0.006386106084682884
institution,kospi_return_1d,underwater,1.85,0.004396861861039483,0.0021598264237400206,0.006575291231856583
institution,kospi_return_1d,underwater,1.9000000000000004,0.00453857251520575,0.002255746237933641,0.006764798079384393
institution,kospi_return_1d,underwater,1.9500000000000002,0.004680283169372016,0.00235166605212726,0.0069598397926892075
institution,kospi_return_1d,underwater,2.0,0.004821993823538281,0.00244758586632088,0.007154881505994022
retail,fx_level_z_252,herd,-2.0,-0.05060797174098997,-0.07244132757186873,-0.03108303822809844
retail,fx_level_z_252,herd,-1.95,-0.050147435501696355,-0.07144387243315563,-0.031103286955913197
retail,fx_level_z_252,herd,-1.9,-0.04968689926240274,-0.0704464172944425,-0.031123535683727954
retail,fx_level_z_252,herd,-1.85,-0.049226363023109135,-0.06944896215572938,-0.031143784411542707
retail,fx_level_z_252,herd,-1.8,-0.04876582678381553,-0.06845150701701626,-0.031164033139357464
retail,fx_level_z_252,herd,-1.75,-0.048305290544521914,-0.06745405187830314,-0.03118428186717222
retail,fx_level_z_252,herd,-1.7,-0.04784475430522831,-0.06645659673959002,-0.031204530594986978
retail,fx_level_z_252,herd,-1.65,-0.047384218065934694,-0.0654591416008769,-0.03122477932280173
retail,fx_level_z_252,herd,-1.6,-0.04692368182664109,-0.06446168646216378,-0.031245028050616488
retail,fx_level_z_252,herd,-1.55,-0.046463145587347474,-0.06346423132345066,-0.031265276778431245
retail,fx_level_z_252,herd,-1.5,-0.04600260934805387,-0.062466776184737546,-0.031285525506246
retail,fx_level_z_252,herd,-1.45,-0.04554207310876025,-0.06146932104602442,-0.03130577423406076
retail,fx_level_z_252,herd,-1.4,-0.04508153686946664,-0.06047186590731131,-0.03132602296187551
retail,fx_level_z_252,herd,-1.35,-0.04462100063017304,-0.05947441076859819,-0.03134627168969027
retail,fx_level_z_252,herd,-1.2999999999999998,-0.04416046439087943,-0.058476955629885065,-0.031366520417505026
retail,fx_level_z_252,herd,-1.25,-0.04369992815158582,-0.05747950049117195,-0.03138676914531978
retail,fx_level_z_252,herd,-1.2,-0.04323939191229221,-0.05648204535245883,-0.03140701787313453
retail,fx_level_z_252,herd,-1.15,-0.0427788556729986,-0.055484590213745716,-0.03142726660094929
retail,fx_level_z_252,herd,-1.1,-0.04231831943370499,-0.0544871350750326,-0.031447515328764046
retail,fx_level_z_252,herd,-1.0499999999999998,-0.04185778319441138,-0.05348967993631947,-0.0314677640565788
retail,fx_level_z_252,herd,-1.0,-0.04139724695511777,-0.05249222479760636,-0.03148801278439356
retail,fx_level_z_252,herd,-0.95,-0.04093671071582416,-0.051494769658893234,-0.03150826151220831
retail,fx_level_z_252,herd,-0.8999999999999999,-0.04047617447653055,-0.050497314520180116,-0.031528510240023074
retail,fx_level_z_252,herd,-0.8499999999999999,-0.04001563823723694,-0.049499859381467,-0.03154875896783783
retail,fx_level_z_252,herd,-0.7999999999999998,-0.03955510199794333,-0.04850240424275388,-0.03156900769565258
retail,fx_level_z_252,herd,-0.75,-0.03909456575864972,-0.04750494910404076,-0.03158925642346734
retail,fx_level_z_252,herd,-0.7,-0.03863402951935611,-0.04650749396532764,-0.031609505151282094
retail,fx_level_z_252,herd,-0.6499999999999999,-0.0381734932800625,-0.04551003882661452,-0.03162975387909685
retail,fx_level_z_252,herd,-0.5999999999999999,-0.03771295704076889,-0.044512583687901404,-0.03165000260691161
retail,fx_level_z_252,herd,-0.5499999999999998,-0.037252420801475276,-0.043515128549188285,-0.03167025133472636
retail,fx_level_z_252,herd,-0.5,-0.036791884562181666,-0.042517673410475174,-0.031661139990319505
retail,fx_level_z_252,herd,-0.44999999999999996,-0.036331348322888056,-0.04152021827176205,-0.03161464808770688
retail,fx_level_z_252,herd,-0.3999999999999999,-0.035870812083594446,-0.04052276313304893,-0.031568156185094266
retail,fx_level_z_252,herd,-0.34999999999999987,-0.035410275844300836,-0.039446619413793044,-0.03152166428248165
retail,fx_level_z_252,herd,-0.2999999999999998,-0.03494973960500723,-0.03832541514188046,-0.031492128241807194
retail,fx_level_z_252,herd,-0.25,-0.03448920336571362,-0.03735848190262905,-0.03159800758585331
retail,fx_level_z_252,herd,-0.19999999999999996,-0.03402866712642001,-0.036463852599263116,-0.0314980992686469
retail,fx_level_z_252,herd,-0.1499999999999999,-0.0335681308871264,-0.035446736533194745,-0.031360071553499416
retail,fx_level_z_252,herd,-0.09999999999999987,-0.03310759464783279,-0.03458889024332161,-0.03104239592328664
retail,fx_level_z_252,herd,-0.04999999999999982,-0.03264705840853918,-0.03400653040036555,-0.030985075235366786
retail,fx_level_z_252,herd,0.0,-0.03218652216924557,-0.03353062048554416,-0.03055255785584446
retail,fx_level_z_252,herd,0.050000000000000266,-0.03172598592995196,-0.033365941676311135,-0.030162230600835737
retail,fx_level_z_252,herd,0.10000000000000009,-0.03126544969065835,-0.03319705093686931,-0.02940105702728028
retail,fx_level_z_252,herd,0.1499999999999999,-0.03080491345136474,-0.033040031832642806,-0.028214801568537905
retail,fx_level_z_252,herd,0.20000000000000018,-0.03034437721207113,-0.03287394227460026,-0.02702854610979552
retail,fx_level_z_252,herd,0.25,-0.02988384097277752,-0.03285761135630308,-0.025842290651053146
retail,fx_level_z_252,herd,0.30000000000000027,-0.02942330473348391,-0.03303024282446127,-0.02478594815358512
retail,fx_level_z_252,herd,0.3500000000000001,-0.0289627684941903,-0.03307553622755215,-0.023836615905165608
retail,fx_level_z_252,herd,0.40000000000000036,-0.02850223225489669,-0.03307468795217567,-0.02285690575838086
retail,fx_level_z_252,herd,0.4500000000000002,-0.02804169601560308,-0.03307383967679919,-0.02186748435720799
retail,fx_level_z_252,herd,0.5,-0.02758115977630947,-0.0331016421783715,-0.020864073745906327
retail,fx_level_z_252,herd,0.5500000000000003,-0.027120623537015862,-0.03314309520181263,-0.01983958812430498
retail,fx_level_z_252,herd,0.6000000000000001,-0.026660087297722252,-0.033215277977287724,-0.018815102502703643
retail,fx_level_z_252,herd,0.6500000000000004,-0.026199551058428642,-0.033218618816172156,-0.017790616881102297
retail,fx_level_z_252,herd,0.7000000000000002,-0.02573901481913503,-0.033213519836426626,-0.016841485910117627
retail,fx_level_z_252,herd,0.75,-0.02527847857984142,-0.03322841434419378,-0.015944852586835628
retail,fx_level_z_252,herd,0.8000000000000003,-0.02481794234054781,-0.03324724448379118,-0.015048219263553621
retail,fx_level_z_252,herd,0.8500000000000001,-0.0243574061012542,-0.0332660746233886,-0.014151585940271624
retail,fx_level_z_252,herd,0.9000000000000004,-0.02389686986196059,-0.033284904762986005,-0.013254952616989616
retail,fx_level_z_252,herd,0.9500000000000002,-0.02343633362266698,-0.033303734902583405,-0.012358319293707619
retail,fx_level_z_252,herd,1.0,-0.02297579738337337,-0.03332256504218082,-0.01141579486429694
retail,fx_level_z_252,herd,1.0500000000000003,-0.02251526114407976,-0.03334139518177823,-0.010457996744662548
retail,fx_level_z_252,herd,1.1,-0.022054724904786153,-0.033360225321375635,-0.009484790451824703
retail,fx_level_z_252,herd,1.1500000000000004,-0.02159418866549254,-0.033379071468952914,-0.008488856721669472
retail,fx_level_z_252,herd,1.2000000000000002,-0.021133652426198933,-0.03340330669656383,-0.0074929229915142465
retail,fx_level_z_252,herd,1.25,-0.020673116186905323,-0.03342754192417474,-0.006496989261359025
retail,fx_level_z_252,herd,1.3000000000000003,-0.020212579947611713,-0.03345177715178565,-0.0055010555312037905
retail,fx_level_z_252,herd,1.35,-0.019752043708318102,-0.03347601237939656,-0.004505121801048568
retail,fx_level_z_252,herd,1.4000000000000004,-0.01929150746902449,-0.033500247607007476,-0.003509188070893336
retail,fx_level_z_252,herd,1.4500000000000002,-0.018830971229730882,-0.03352448283461839,-0.002513254340738111
retail,fx_level_z_252,herd,1.5,-0.018370434990437275,-0.033548718062229296,-0.0015173206105828859
retail,fx_level_z_252,herd,1.5500000000000003,-0.01790989875114366,-0.03357295328984021,-0.0005213868804276561
retail,fx_level_z_252,herd,1.6,-0.01744936251185005,-0.033597188517451124,0.00048820674419395443
retail,fx_level_z_252,herd,1.6500000000000004,-0.01698882627255644,-0.03362142374506203,0.001499246899038477
retail,fx_level_z_252,herd,1.7000000000000002,-0.016528290033262834,-0.033645658972672944,0.0025102870538829944
retail,fx_level_z_252,herd,1.75,-0.016067753793969224,-0.03366989420028386,0.00352132720872751
retail,fx_level_z_252,herd,1.8000000000000003,-0.015607217554675614,-0.03369412942789477,0.004532367363572037
retail,fx_level_z_252,herd,1.85,-0.015146681315382004,-0.03371508189709841,0.0055434075184165495
retail,fx_level_z_252,herd,1.9000000000000004,-0.014686145076088394,-0.033722904562018645,0.0065544476732610725
