experiment,epochs,batch_size,learning_rate,lambda_l1,split,investor,train_size,test_size,train_nll,accuracy,macro_f1,nll
ep_15_bs_2048_lr_0p0003_l1_0p01,15,2048,0.0003,0.01,17,foreign,772,194,0.6876394748687744,0.6494845360824743,0.6003877377923179,0.6912184357643127
ep_15_bs_2048_lr_0p0003_l1_0p01,15,2048,0.0003,0.01,17,institution,772,194,0.6917761564254761,0.5773195876288659,0.5751068376068376,0.6922337412834167
ep_15_bs_2048_lr_0p0003_l1_0p01,15,2048,0.0003,0.01,17,retail,772,194,0.6898632049560547,0.5721649484536082,0.5541464765332964,0.6911492943763733
ep_15_bs_2048_lr_0p0003_l1_0p01,15,2048,0.0003,0.01,18,foreign,765,194,0.6878494024276733,0.6494845360824743,0.6408972125435539,0.6891456842422485
ep_15_bs_2048_lr_0p0003_l1_0p01,15,2048,0.0003,0.01,18,institution,765,194,0.6919762492179871,0.5360824742268041,0.5275974025974026,0.6924231052398682
ep_15_bs_2048_lr_0p0003_l1_0p01,15,2048,0.0003,0.01,18,retail,765,194,0.6901097297668457,0.6391752577319587,0.6247789566755084,0.6892416477203369
ep_15_bs_2048_lr_0p0003_l1_0p01,15,2048,0.0003,0.01,19,foreign,765,194,0.6878572702407837,0.634020618556701,0.6256556597363772,0.689429521560669
ep_15_bs_2048_lr_0p0003_l1_0p01,15,2048,0.0003,0.01,19,institution,765,194,0.6921535730361938,0.6237113402061856,0.620799528743942,0.6908640265464783
ep_15_bs_2048_lr_0p0003_l1_0p01,15,2048,0.0003,0.01,19,retail,765,194,0.689384937286377,0.5257731958762887,0.515684359057853,0.6916843056678772
ep_15_bs_2048_lr_0p0003_l1_0p01,15,2048,0.0003,0.01,20,foreign,765,194,0.6886693239212036,0.6701030927835051,0.6658053402239449,0.6839686632156372
ep_15_bs_2048_lr_0p0003_l1_0p01,15,2048,0.0003,0.01,20,institution,765,194,0.6914936900138855,0.5412371134020618,0.5275672421813008,0.6939444541931152
ep_15_bs_2048_lr_0p0003_l1_0p01,15,2048,0.0003,0.01,20,retail,765,194,0.6902642250061035,0.6237113402061856,0.6224976675996268,0.6872439980506897
ep_15_bs_2048_lr_0p0003_l1_0p01,15,2048,0.0003,0.01,21,foreign,765,194,0.6879369020462036,0.6494845360824743,0.6464408233276158,0.6886814832687378
ep_15_bs_2048_lr_0p0003_l1_0p01,15,2048,0.0003,0.01,21,institution,765,194,0.6918609142303467,0.520618556701031,0.5205038934807452,0.6923919916152954
ep_15_bs_2048_lr_0p0003_l1_0p01,15,2048,0.0003,0.01,21,retail,765,194,0.6897088885307312,0.5927835051546392,0.5903343936275427,0.6907163262367249
ep_15_bs_2048_lr_0p0003_l1_0p01,15,2048,0.0003,0.01,22,foreign,765,194,0.6874017119407654,0.6185567010309279,0.606469298245614,0.6913363933563232
ep_15_bs_2048_lr_0p0003_l1_0p01,15,2048,0.0003,0.01,22,institution,765,194,0.6917853355407715,0.5567010309278351,0.5458405923344948,0.692149817943573
ep_15_bs_2048_lr_0p0003_l1_0p01,15,2048,0.0003,0.01,22,retail,765,194,0.6893942356109619,0.5412371134020618,0.5412249236083433,0.6914849281311035
ep_15_bs_2048_lr_0p0003_l1_0p01,15,2048,0.0003,0.01,23,foreign,768,197,0.6868361830711365,0.5736040609137056,0.5542986425339367,0.692360520362854
ep_15_bs_2048_lr_0p0003_l1_0p01,15,2048,0.0003,0.01,23,institution,768,197,0.6918905377388,0.5126903553299492,0.512677798392084,0.6928310990333557
ep_15_bs_2048_lr_0p0003_l1_0p01,15,2048,0.0003,0.01,23,retail,768,197,0.6892423033714294,0.5431472081218274,0.5356693903205532,0.691376268863678
ep_15_bs_2048_lr_0p0003_l1_0p01,15,2048,0.0003,0.01,24,foreign,772,194,0.687904417514801,0.6237113402061856,0.6002483981144324,0.6896633505821228
ep_15_bs_2048_lr_0p0003_l1_0p01,15,2048,0.0003,0.01,24,institution,772,194,0.6916338801383972,0.5412371134020618,0.5321754680683881,0.6928331851959229
ep_15_bs_2048_lr_0p0003_l1_0p01,15,2048,0.0003,0.01,24,retail,772,194,0.6903080940246582,0.6804123711340206,0.6385817307692307,0.6883357763290405
ep_15_bs_2048_lr_0p0003_l1_0p01,15,2048,0.0003,0.01,25,foreign,765,194,0.68785160779953,0.5927835051546392,0.5599391276882878,0.6897309422492981
ep_15_bs_2048_lr_0p0003_l1_0p01,15,2048,0.0003,0.01,25,institution,765,194,0.6918721795082092,0.5721649484536082,0.5716072046186181,0.6919025778770447
ep_15_bs_2048_lr_0p0003_l1_0p01,15,2048,0.0003,0.01,25,retail,765,194,0.6896051168441772,0.5670103092783505,0.5334936447956029,0.6908732652664185
ep_15_bs_2048_lr_0p0003_l1_0p01,15,2048,0.0003,0.01,26,foreign,765,194,0.6885840892791748,0.634020618556701,0.6151116327157906,0.6848915219306946
ep_15_bs_2048_lr_0p0003_l1_0p01,15,2048,0.0003,0.01,26,institution,765,194,0.6912351846694946,0.5051546391752577,0.5032540275258721,0.6943982243537903
ep_15_bs_2048_lr_0p0003_l1_0p01,15,2048,0.0003,0.01,26,retail,765,194,0.690488874912262,0.6494845360824743,0.6339216339216339,0.6869368553161621
ep_15_bs_2048_lr_0p0003_l1_0p01,15,2048,0.0003,0.01,27,foreign,765,194,0.6878488063812256,0.6288659793814433,0.6140583554376657,0.6895715594291687
ep_15_bs_2048_lr_0p0003_l1_0p01,15,2048,0.0003,0.01,27,institution,765,194,0.6916089057922363,0.5154639175257731,0.5102588892469653,0.693111777305603
ep_15_bs_2048_lr_0p0003_l1_0p01,15,2048,0.0003,0.01,27,retail,765,194,0.689915657043457,0.6443298969072165,0.6337319068596601,0.6894232630729675
