split,investor,coefficient,exact_lasso,adam,abs_diff
6,foreign,momentum,0.03988758857510672,0.0402652099728584,0.0003776213977516804
6,foreign,persist,0.06723165284463657,0.0667397901415824,0.0004918627030541661
6,foreign,underwater,0.002179495389406473,0.0020544163417071,0.00012507904769937283
6,foreign,momentumxkospi_return_1d,-0.012198956209225618,-0.0120953563600778,0.00010359984914781739
6,foreign,momentumxfx_level_z_252,-0.0036553344690422192,-0.0037342496216297,7.891515258748056e-05
6,foreign,persistxkospi_return_1d,0.009298658524092706,0.0095271989703178,0.00022854044622509437
6,foreign,persistxfx_level_z_252,-0.006550256326482803,-0.006715664640069,0.00016540831358619664
6,foreign,underwaterxkospi_return_1d,-0.004373044032562725,-0.0044381022453308,6.505821276807551e-05
6,foreign,underwaterxfx_level_z_252,-0.009147707097169095,-0.0089746518060565,0.00017305529111259592
6,foreign,kospi_return_1d,0.010944725444633775,0.0110672358423471,0.0001225103977133251
6,foreign,fx_level_z_252,-0.007767560095192731,-0.0076943743042647,7.318579092803132e-05
6,institution,momentum,-0.0,-2.36707492149435e-05,2.36707492149435e-05
6,institution,persist,0.02343169041670179,0.0233747288584709,5.69615582308898e-05
6,institution,underwater,-0.0,-0.000248768919846,0.000248768919846
6,institution,momentumxkospi_return_1d,-0.0020769630292837935,-0.0020158460829406,6.111694634319343e-05
6,institution,momentumxfx_level_z_252,0.00037860008025358214,0.00039309944259,1.449936233641788e-05
6,institution,persistxkospi_return_1d,-0.0,-9.962390322471038e-06,9.962390322471038e-06
6,institution,persistxfx_level_z_252,0.0,1.2500822776928544e-05,1.2500822776928544e-05
6,institution,underwaterxkospi_return_1d,0.006236468779179616,0.0060286438092589,0.00020782496992071634
6,institution,underwaterxfx_level_z_252,0.0,0.0002137605624739,0.0002137605624739
6,institution,kospi_return_1d,-0.01526737667760732,-0.0152540290728211,1.3347604786219727e-05
6,institution,fx_level_z_252,-0.0032868548078337665,-0.0033711895812302,8.433477339643341e-05
6,retail,momentum,-0.022313969332681437,-0.0268519222736358,0.004537952940954361
6,retail,persist,0.08952693782362799,0.0761381611227989,0.01338877670082908
6,retail,underwater,0.04005493207187413,0.0417555905878543,0.001700658515980169
6,retail,momentumxkospi_return_1d,0.0012377148424104689,0.0015652987640351,0.0003275839216246312
6,retail,momentumxfx_level_z_252,0.0,0.0002147371851606,0.0002147371851606
6,retail,persistxkospi_return_1d,0.0,0.0011589255882427,0.0011589255882427
6,retail,persistxfx_level_z_252,-0.0018504490442249964,-0.0045773470774292,0.0027268980332042034
6,retail,underwaterxkospi_return_1d,0.001642118293144121,0.0035244030877947,0.001882284794650579
6,retail,underwaterxfx_level_z_252,-0.025783632461557897,-0.0262494478374719,0.0004658153759140027
6,retail,kospi_return_1d,0.017116562766312998,0.0069434349425137,0.010173127823799297
6,retail,fx_level_z_252,0.022651564819309553,0.0249118618667125,0.0022602970474029475
7,foreign,momentum,0.04548904233430722,0.0459920428693294,0.0005030005350221758
7,foreign,persist,0.06762674984744359,0.0669040232896804,0.0007227265577631897
7,foreign,underwater,0.008599301387244752,0.0084672449156641,0.00013205647158065145
7,foreign,momentumxkospi_return_1d,-0.014061688445748255,-0.0142189636826515,0.0001572752369032454
7,foreign,momentumxfx_level_z_252,-0.0051885828169281455,-0.0054059503600001,0.00021736754307195415
7,foreign,persistxkospi_return_1d,0.007418268123613839,0.0073580350726842,6.023305092963879e-05
7,foreign,persistxfx_level_z_252,-0.01046478647693751,-0.0102529730647802,0.00021181341215730995
7,foreign,underwaterxkospi_return_1d,-0.0039939185090482115,-0.0039992653764784,5.346867430188265e-06
7,foreign,underwaterxfx_level_z_252,-0.005647832299549374,-0.0055887862108647,5.9046088684674286e-05
7,foreign,kospi_return_1d,0.008701572862754973,0.0091684404760599,0.00046686761330492696
7,foreign,fx_level_z_252,-0.01977485794686842,-0.0200516302138566,0.0002767722669881796
7,institution,momentum,-0.0,-7.941155490698293e-05,7.941155490698293e-05
7,institution,persist,0.025835485421818148,0.0248867254704237,0.0009487599513944497
7,institution,underwater,-0.0,-4.1853600123431534e-05,4.1853600123431534e-05
