date,close,high,low,return,trading_value,foreign_net_buy,institution_net_buy,retail_net_buy,foreign_buy_value,foreign_sell_value,foreign_buy_volume,foreign_sell_volume,institution_buy_value,institution_sell_value,institution_buy_volume,institution_sell_volume,retail_buy_value,retail_sell_value,retail_buy_volume,retail_sell_volume,usdkrw,kospi200_return,vkospi
2024-09-09,67500,68200,66600,-0.0203193033381712,1566504915737,-385829881400,-54417914300,426194120100,254265863137,640095744537,3771511,9509302,595926109700,650344024000,8849567,9654825,699232104300,273037984200,10388663,4054216,1341.27001953125,-0.0063965884861406,25.61
2024-09-10,66200,67300,66000,-0.0192592592592593,2041161645484,-585688008100,-85543567200,658439122100,435522548584,1021210556684,6544881,15338292,598335756300,683879323500,8979621,10263019,983423323400,324984201300,14768066,4883574,1343.339965820312,-0.004997354341819,23.84
2024-09-11,64900,65500,64200,-0.0196374622356495,2325181296712,-905501389300,-39945065100,871577800500,322347234112,1227848623412,4963581,18911991,648676705800,688621770900,9990908,10599715,1273353335500,401775535000,19611025,6191143,1339.180053710938,-0.008360907586859,24.06
2024-09-12,66300,66600,65200,0.0215716486902928,2369440968156,-342490074000,58600626100,324859123200,674353842456,1016843916456,10199110,15401626,854741491500,796140865400,12950013,12056432,825103261100,500244137900,12503819,7573303,1335.68994140625,0.0244302100402205,21.73
2024-09-13,64400,65500,64300,-0.028657616892911,1621747052400,-784564713200,31580479800,672033045300,163640772100,948205485300,2526574,14648054,385750448600,354169968800,5960186,5467994,985472890600,313439845300,15221034,4837454,1335.68994140625,-0.000465319179875,21.68
2024-09-19,63100,64400,62200,-0.0201863354037267,3115926466558,-917840786000,336764307400,573958728300,1048147855858,1965988641858,16557410,31152716,976570027600,639805720200,15517791,10158235,1072519562800,498560834500,17032166,7907049,1327.609985351562,-0.0011929354941954,22.16
2024-09-20,63000,64700,63000,-0.0015847860538826,2086233666488,-399901603700,79526141600,320454646600,849286670988,1249188274688,13347233,19633025,522880170600,443354029000,8188642,6948990,699859643800,379404997200,10987132,5940415,1327.609985351562,0.0040491726870195,21.0
2024-09-23,62600,63500,62200,-0.0063492063492063,1787973967000,-632538802200,116417382400,513328480100,439385738100,1071924540300,7018310,17120777,567049488200,450632105800,9045387,7184910,771762519100,258434039000,12322675,4125109,1333.619995117188,0.0032204717555921,21.49
2024-09-24,63200,63400,62400,0.0095846645367412,1695341224952,-476111760800,177892240600,295665575500,481328495752,957440256552,7643246,15222664,617245199400,439352958800,9821901,6993808,587857099100,292191523600,9350615,4640185,1324.890014648438,0.0110764069639657,22.26
2024-09-25,62200,64200,62200,-0.0158227848101265,1816598498400,-553519463500,201407653100,339596890900,383986417300,937505880800,6053340,14813390,656003394400,454595741300,10331498,7158735,760165140500,420568249600,12007762,6618522,1335.050048828125,-0.0144446669145619,23.91
2024-09-26,64700,64900,63700,0.040192926045016,2417513255958,-239416949300,307399450600,-70190947000,772999772258,1012416721558,12010727,15736891,886762960600,579363510000,13781409,8999408,742370120600,812561067600,11535167,12625158,1313.300048828125,0.0344787555142791,25.63
2024-09-27,64200,65400,64200,-0.007727975270479,1842321896031,-102399739600,-71554750200,188864413200,734157767031,836557506631,11328593,12918888,515270098600,586824848800,7949328,9055450,579343172200,390478759000,8946171,6021483,1313.300048828125,-0.0070418583772864,25.4
2024-09-30,61500,64300,61500,-0.042056074766355,2043449921900,-690514481800,-144319867000,820371984300,301011063800,991525545600,4817819,15902959,550654159800,694974026800,8785586,11096056,1169235211900,348863227600,18729381,5566181,1315.329956054688,-0.0259090780662842,25.44
2024-10-02,61300,61900,59900,-0.0032520325203252,1737678269615,-110593159300,-154198216400,258516449500,732239248715,842832408015,11997899,13821095,368730359900,522928576300,6032232,8555703,625941254000,367424804500,10267158,6023224,1324.030029296875,-0.0117182967861699,25.89
2024-10-04,60600,61700,60500,-0.0114192495921696,1480865292580,-316633106600,-68734181800,384050746200,463414524780,780047631380,7592636,12779161,358436545000,427170726800,5862400,6985499,646875687000,262824940800,10593595,4306027,1324.030029296875,0.0029936604836815,25.84
2024-10-07,61000,61900,59500,0.0066006600660066,2118597389800,-538840975000,75153987100,459393234700,392629352300,931470327300,6486319,15434115,830523993700,755370006600,13759580,12512616,883317284700,423924050000,14619951,6990543,1342.369995117188,0.0163867267513313,25.41
2024-10-08,60300,61000,59900,-0.0114754098360655,1652788512596,-250554454200,-86828190800,331847697100,482779920896,733334375096,8004306,12166107,496382535600,583210726400,8231898,9671546,661652269600,329804572500,10976832,5467436,1341.31005859375,-0.0089537628836297,25.62
2024-10-10,58900,60200,58900,-0.0232172470978441,2687253337620,-321068840600,-256538278600,566328239900,780648157120,1101716997720,13161166,18535032,709190909000,965729187600,11934127,16300123,1178170744000,611842504100,19844024,10292461,1349.739990234375,0.0028469337361647,23.27
2024-10-11,59300,60100,59000,0.0067911714770798,1765728518988,-392648684500,229041946400,157209362600,509951078488,902599762988,8556008,15154302,688099636200,459057689800,11541582,7695206,554546207900,397336845300,9305754,6661301,1349.739990234375,0.0006952289910489,21.99
2024-10-14,60800,61200,59400,0.0252951096121416,1262857492687,-94073075000,152329952200,-62862706800,406392273887,500465348887,6724962,8280908,342513173100,190183220900,5661482,3145087,500668196700,563530903500,8278960,9316899,1357.27001953125,0.0124185844550586,21.81
2024-10-15,61000,61400,60100,0.0032894736842106,1381789051900,-62384766900,10544779300,38631277800,550350077900,612734844800,9044953,10072209,425129031100,414584251800,6991186,6817555,387250911700,348619633900,6366087,5729412,1363.180053710938,0.0038028249556814,21.24
2024-10-16,59500,60000,59200,-0.0245901639344262,1389151960832,-272614342600,-46452166700,312900915300,423229859732,695844202332,7100103,11681035,388443083000,434895249700,6509818,7288637,566182886700,253281971400,9503864,4247538,1364.199951171875,-0.0108525365311761,21.65
2024-10-17,59700,60100,59100,0.0033613445378151,1391873389950,-278009772800,67417847600,211340296600,384162702350,662172475150,6447753,11124032,516229353800,448811506200,8668029,7538198,481514880800,270174584200,8089572,4530715,1370.050048828125,0.0013534527443415,21.09
2024-10-18,59200,60100,59100,-0.0083752093802345,857377297200,-172316664800,-15791144600,185547133000,192758695600,365075360400,3239104,6140181,252448058900,268239203500,4244677,4509916,397730696200,212183563200,6693837,3570048,1370.050048828125,-0.0066430851522732,20.75
2024-10-21,59000,59600,58500,-0.0033783783783783,1092561695060,-41285875600,-43073272100,83708361000,370424113260,411709988860,6269122,6978846,328600158400,371673430500,5567346,6295902,386172522700,302464161700,6553427,5126237,1376.5,0.0034740316136876,20.9
2024-10-22,57700,58900,57700,-0.0220338983050847,1604866816800,-285590661000,-153427518400,434483652300,431425213400,717015874400,7412719,12322776,385039211100,538466729500,6613893,9247683,776641060100,342157407800,13353976,5887593,1376.630004882812,-0.0130690669897871,21.7
2024-10-23,59100,60000,57100,0.024263431542461,1598545283036,-51148894000,57771134500,-11319273000,370352641436,421501535436,6330717,7198438,627950185200,570179050700,10723490,9747487,588210195500,599529468500,10042289,10229737,1377.339965820312,0.0122190066941447,21.54
2024-10-24,56600,58500,56600,-0.0423011844331641,1809877767246,-654576360800,-85250664600,732467484500,234908946946,889485307746,4094448,15512808,484249796300,569500460900,8411077,9883867,1074749307100,342281822600,18716211,5953305,1376.319946289062,-0.0097900482282611,22.09
2024-10-25,55900,56900,55800,-0.0123674911660777,1448167771502,-322394845400,-41201174600,357043271600,303877770502,626272615902,5422624,11176469,355778808900,396979983500,6343190,7073621,776276731600,419233460000,13845355,7477830,1376.319946289062,0.0014290713952402,22.12
2024-10-28,58100,58500,55700,0.0393559928443649,1597162892050,9893352300,153891505300,-166304241300,397119081750,387225729450,6899037,6739340,655094706700,501203201400,11388409,8708334,532046942100,698351183400,9261602,12146891,1387.660034179688,0.0113580103095785,21.92
2024-10-29,59600,59600,57300,0.0258175559380378,1668409859850,8520495600,107615447700,-120322429300,520861672650,512341177050,8824482,8701209,633373600000,525758152300,10795051,8966075,504345185100,624667614400,8582922,10606358,1381.969970703125,0.002908399804187,21.44
2024-10-30,59100,59800,58600,-0.0083892617449664,1173730435406,-184204710300,51957796500,123521951100,389217267506,573421977806,6581769,9694427,380507195000,328549398500,6429324,5550537,392125407600,268603456500,6627219,4540058,1383.180053710938,-0.0094177098885953,21.55
2024-10-31,59200,61200,58300,0.0016920473773265,2141845557150,-116448453000,119541307900,-8300228400,633911636050,750360089050,10599692,12588128,734976238400,615434930500,12295106,10287922,760498001400,768798229800,12706208,12812042,1378.569946289062,-0.016463768115942,22.65
2024-11-01,58300,59600,58100,-0.0152027027027027,1121093971420,-124322557400,-106474119100,226312310500,328578972520,452901529920,5596302,7716825,308727659200,415201778300,5252214,7059602,470578217600,244265907100,8009298,4157762,1372.930053710938,-0.0053931392196157,22.95
2024-11-04,58700,59400,58400,0.0068610634648369,916941057220,-124410777500,74743652100,47903099300,204381826520,328792604020,3475023,5590141,387254216200,312510564100,6580857,5312361,319983256000,272080156700,5440542,4624037,1379.339965820312,0.0181042401256334,22.83
2024-11-05,57600,58100,57200,-0.0187393526405451,1007627262350,-180599620400,-49121326600,225948745500,192738200450,373337820850,3343159,6477793,344711271100,393832597700,5983346,6834942,464278822200,238330076700,8055556,4134843,1372.859985351562,-0.0061990686845169,22.52
2024-11-06,57300,58000,56300,-0.0052083333333333,1262148460900,-147867648400,-24710719800,161987263000,283684485400,431552133800,4952007,7545393,440653135400,465363855200,7720066,8145456,521782462800,359795199800,9139319,6305670,1378.0,-0.0025185228570592,20.72
2024-11-07,57500,58100,56800,0.0034904013961605,982114998400,-22294402900,3306233300,3559836700,197208972800,219503375700,3428745,3810814,456371242100,453065008800,7912002,7862840,309115264900,305555428200,5364694,5300171,1399.800048828125,0.000763336367106,19.77
2024-11-08,57000,58300,57000,-0.0086956521739129,799664427482,-90674382300,65901393900,62301055900,211629172682,302303554982,3669287,5250346,322911014800,257009620900,5602433,4456859,260526344300,198225288400,4525801,3435962,1372.079956054688,-0.0034030568838561,19.03
2024-11-11,55000,56800,55000,-0.0350877192982456,1654820869900,-539566631400,-100887804300,632096433300,144853514100,684420145500,2616865,12336268,482308428100,583196232400,8680839,10495057,1010718362100,378621928800,18207942,6825081,1397.199951171875,-0.0149244944217126,19.82
2024-11-12,53000,54600,53000,-0.0363636363636363,2037790866499,-429929962700,9418379200,442767234500,426742598399,856672561099,7953604,15970144,599193831500,589775452300,11161571,10969618,986834209700,544066975200,18381980,10140855,1400.550048828125,-0.0219041357877121,21.62
2024-11-13,50600,53000,50500,-0.0452830188679245,2704092634132,-731946934700,71482964800,646229186300,590963825932,1322910760632,11468107,25717057,837924874900,766441910100,16258750,14854574,1252220149300,605990963000,24353639,11786534,1406.650024414062,-0.0258776083834897,24.86
2024-11-14,49900,51800,49900,-0.0138339920948616,2465304011525,-469715463100,78194113400,365528028000,669590003325,1139305466425,13206908,22444093,890373728000,812179614600,17480060,15984814,867373947300,501845919300,17076806,9847367,1399.0,-0.0035754610462928,23.41
2024-11-15,53500,54200,50300,0.0721442885771543,2464749360200,128793491100,53140228500,-205662256300,988507487400,859713996300,18763813,16343348,669027088100,615886859600,12716015,11662884,776418539500,982080795800,14703340,18633446,1400.829956054688,0.0089077746301542,21.74
2024-11-18,56700,57500,55900,0.0598130841121495,2726095349068,-161450403500,-32034673400,182502810400,723769843168,885220246668,12754606,15629585,799300425100,831335098500,14121184,14667805,1173209316000,990706505600,20693356,17465593,1394.349975585938,0.0246778772657785,21.09
2024-11-19,56300,57500,55900,-0.0070546737213403,1786885263500,-127724587700,132204202600,-9126088900,627701042400,755425630100,11082951,13344911,703862578700,571658376100,12419088,10081625,446011118800,455137207700,7873010,8030667,1389.5,-0.0010047497259773,20.01
2024-11-20,55300,56500,54800,-0.0177619893428063,1156033483400,-68500678000,-14709361100,43389019700,349637553500,418138231500,6308601,7545814,377882984400,392592345500,6820846,7080592,365270034000,321881014300,6594336,5814487,1392.160034179688,0.0027734601200815,19.93
2024-11-21,56400,56900,54700,0.0198915009041591,1068199169900,-39449192200,51865521500,-65993853500,255546320800,294995513000,4574701,5285648,458584318900,406718797400,8194655,7268107,292891971400,358885824900,5232788,6407234,1397.619995117188,0.0014284845906025,19.46
2024-11-22,56000,56700,55900,-0.0070921985815602,860560563100,-179141329800,78954650100,42552389500,217228226000,396369555800,3860733,7042179,340400915500,261446265400,6041490,4639876,240889438700,198337049200,4279760,3521137,1399.599975585938,0.0087104312725727,18.91
2024-11-25,57900,57900,56700,0.0339285714285715,2086462735928,-8935390700,129238873400,-159141720200,1094628484228,1103563874928,18965986,19134134,550994577900,421755704500,9594502,7346888,375902518400,535044238600,6546461,9304376,1403.510009765625,0.0128475147430495,18.59
2024-11-26,58300,58900,57500,0.0069084628670121,1350434011510,53137121500,-114267592500,8328291400,550871498910,497734377410,9473208,8562660,354151428300,468419020800,6085949,8050584,379346111000,371017819600,6515207,6368500,1395.56005859375,-0.0030597391795145,18.5
2024-11-27,56300,57800,56000,-0.0343053173241852,1236109255350,-282253861100,-21736528300,231707956300,158692618850,440946479950,2797603,7779235,477852713400,499589241700,8434448,8810709,518444791500,286736835200,9145502,5062772,1395.27001953125,-0.0097735399284863,18.2
2024-11-28,55500,56400,55200,-0.0142095914742451,1114564616052,-187008147200,1650113300,121691221000,304738817552,491746964752,5466827,8825149,422940414100,421290300800,7590977,7560597,316722965400,195031744400,5684645,3498981,1388.469970703125,-0.0026179585941261,17.72
2024-11-29,54200,55300,53800,-0.0234234234234234,1331023724400,-199742346400,-30113222300,169402126900,400955236000,600697582400,7390361,11066697,430156158500,460269380800,7921315,8472868,435868413900,266466287000,8023100,4907744,1393.300048828125,-0.0181022778699653,19.34
2024-12-02,53600,54400,53100,-0.0110701107011069,1184225188140,-212591469300,109468285800,64478812400,240760381340,453351850640,4483409,8433418,561081375900,451613090100,10441206,8408697,339712954600,275234142200,6325631,5127756,1399.859985351562,-0.0003379935473959,19.94
2024-12-03,53600,54400,53100,0.0,1257635151648,-112421181000,15783608100,48277933100,428689956948,541111137948,7974114,10067871,453807500500,438023892400,8426145,8131836,323031801900,274753868800,6008986,5105238,1401.06005859375,0.0187496157865618,19.07
2024-12-04,53100,53400,52000,-0.0093283582089552,1533224160462,-75662619300,-18825195400,57948703300,533685585162,609348204462,10082254,11539917,469648210000,488473405400,8877483,9223209,485285476000,427336772700,9203121,8089210,1411.670043945312,-0.0146331160994449,21.34
2024-12-05,53700,54400,53200,0.0112994350282484,1270914173744,-139453890700,135073761800,-48106175500,457707235244,597161125944,8500191,11089320,523155841900,388082080100,9704153,7199718,233688028500,281794204000,4339097,5227398,1410.800048828125,-0.0083284852567437,20.73
2024-12-06,54100,54400,52700,0.0074487895716945,1232013102000,-70955896200,169663401500,-151205190900,397216058800,468171955000,7366107,8677486,554592366400,384928964900,10296031,7151186,217056722500,368261913400,4029775,6835657,1399.989990234375,-0.0055577855312316,22.0
2024-12-09,53400,54600,53200,-0.0129390018484288,1409455892900,-73864468700,132599162600,-122811512100,487699469400,561563938100,9085168,10465530,575719890100,443120727500,10710598,8240359,265561119000,388372631100,4938144,7216029,1424.219970703125,-0.0258639426211693,23.45
2024-12-10,54000,54500,53700,0.0112359550561798,1122595992277,-131841047500,58477376100,-5819213600,404409248977,536250296477,7478343,9928440,435786928900,377309552800,8071229,6989139,198989077400,204808291000,3688151,3788290,1426.599975585938,0.0224708357238478,21.62
2024-12-11,54000,54200,53400,0.0,784683216800,-80720291600,6822425500,-2532918800,164773244000,245493535600,3057798,4556439,338787816100,331965390600,6288094,6163261,195285272600,197818191400,3628751,3671662,1433.949951171875,0.0095701237569749,20.6
2024-12-12,55900,56500,53900,0.0351851851851852,1853172363530,-57638464400,152648047300,-172686717500,461694791430,519333255830,8327222,9366013,931679878800,779031831500,16830966,14074378,361404133500,534090851000,6528364,9659522,1429.150024414062,0.0159945655530167,19.91
2024-12-13,56100,56300,55500,0.0035778175313059,890639761200,-110726400600,37514639300,-11540651900,262127602000,372854002600,4682213,6662972,329206776100,291692136800,5879826,5208568,206143006800,217683658700,3682869,3887369,1427.859985351562,0.0044067590566496,19.49
2024-12-16,55600,56600,55200,-0.0089126559714795,853550523900,-169873143600,10045177700,104842843900,172837008100,342710151700,3101210,6139848,323962414700,313917237000,5797011,5616546,297291548100,192448704200,5315997,3440846,1434.449951171875,-0.00266271294139,18.88
2024-12-17,54200,55200,54000,-0.0251798561151078,1099985271050,-232473728800,35989792200,145868365700,257635147750,490108876550,4742883,9012962,423217776800,387227984600,7776235,7111918,360623613700,214755248000,6621084,3945325,1431.349975585938,-0.0132277540123176,18.36
2024-12-18,54900,55400,54000,0.0129151291512914,752377168292,40920204300,4331298400,-99993664400,256763259592,215843055292,4675551,3934368,297195571300,292864272900,5411830,5331075,139941163800,239934828200,2549316,4365615,1436.420043945312,0.0137432744043044,17.96
2024-12-19,53100,53800,53100,-0.0327868852459016,1200141805180,-327745823300,-149979391000,400922765800,226777900580,554523723880,4247115,10391385,334534484800,484513875800,6267762,9071673,556808948300,155886182500,10430250,2921038,1451.5,-0.0222613126288973,20.3
2024-12-20,53000,53100,51900,-0.0018832391713747,1292090449863,-249834853800,-69700337300,244320268700,394403365063,644238218863,7498498,12290891,342420428500,412120765800,6546048,7881086,465181189500,220860920800,8905428,4218390,1437.449951171875,-0.0125628140703517,21.45
2024-12-23,53500,54000,53300,0.009433962264151,733841290400,-44488165300,24961655300,-37622295300,150690131500,195178296800,2810133,3640343,260339991400,235378336100,4847972,4383773,220312739400,257935034700,4107610,4804158,1445.420043945312,0.0146074828008671,20.07
2024-12-24,54400,54500,53600,0.016822429906542,629473076300,103093057000,3599664600,-168358856200,231469492600,128376435600,4281039,2374701,188640728900,185041064300,3483429,3418558,122295036700,290653892900,2261178,5373111,1442.699951171875,0.0012694284475818,20.02
2024-12-26,53600,54600,53500,-0.0147058823529411,567623466300,-73581477500,-6930760500,13274611300,36579406800,110160884300,678026,2037369,200732260800,207663021300,3720739,3845959,240146622700,226872011400,4450903,4208469,1457.609985351562,-0.0059989486378675,20.49
2024-12-27,53700,54100,53200,0.001865671641791,576022861800,-2171267300,-13922536000,-39507459700,99208427800,101379695100,1849334,1892528,226282216100,240204752100,4220988,4482264,166887542100,206395001800,3116408,3849922,1466.989990234375,-0.0075283869964225,20.88
2024-12-30,53200,54000,53100,-0.0093109869646182,675489909100,-143037494300,-3277287800,72859108500,134064365900,277101860200,2510239,5187111,255150030800,258427318600,4763547,4824329,203442424100,130583315600,3806195,2438070,1472.800048828125,-0.0037927467636271,21.14
2025-01-02,53400,53600,52300,0.0037593984962405,878413120092,-51800676500,-83508751500,80049851500,181841126592,233641803092,3435459,4424258,341714619100,425223370600,6467161,8056033,298228204900,218178353400,5654244,4124399,1473.52001953125,-0.0001573217544522,20.7
2025-01-03,54400,55100,52800,0.0187265917602996,1047542312930,34599915100,116408415900,-204685038000,310999087630,276399172530,5746650,5126467,441059172400,324650756500,8122910,5987173,238653896500,443338934500,4406137,8146348,1471.650024414062,0.0196053749567297,20.31
2025-01-06,55900,56200,54300,0.0275735294117647,1058888590642,94941095900,52991253500,-202252708700,265010299142,170069203242,4763751,3061182,443365911100,390374657600,7964810,7023907,288611579600,490864288300,5195292,8813513,1465.530029296875,0.0232098765432098,20.71
2025-01-07,55400,57300,55400,-0.0089445438282647,957161571300,-49330400000,-13323103000,4122808500,178002352800,227332752800,3166096,4049188,370972008400,384295111400,6605086,6836485,347542330600,343419522100,6179087,6107028,1459.449951171875,-0.0019003378378378,20.24
2025-01-08,57300,57500,54700,0.0342960288808664,1508091102443,273346985300,23450480800,-337491568500,603609271843,330262286543,10644774,5824952,456735305900,433284825100,8053524,7653640,401487805800,738979374300,7079666,13016936,1451.880004882812,0.0122699386503066,20.2
2025-01-09,56100,57700,56100,-0.0209424083769633,1390326401200,42830870100,-183638580700,99446870200,453669348300,410838478200,7991243,7234999,432618966000,616257546700,7636184,10872489,454869814500,355422944300,8000030,6245574,1457.969970703125,0.0013434841021047,19.9
2025-01-10,55300,56500,55200,-0.0142602495543672,893461579301,-110224574600,-91326576700,157218607900,215199876001,325424450601,3867622,5854547,297469326500,388795903200,5346967,6981675,334674055300,177455447400,6015588,3190931,1455.22998046875,-0.0025342874180082,19.92
2025-01-13,54100,55000,54100,-0.0216998191681736,917178336730,-251720723300,-16857617800,219262125100,196236574430,447957297730,3607449,8241303,275316224000,292173841800,5067819,5369511,392879765700,173617640600,7223140,3194713,1472.25,-0.0126737408459124,20.49
2025-01-14,53900,54600,53700,-0.0036968576709797,944534229000,-200614063100,-212138700,180051577400,200624805000,401238868100,3707378,7422436,407605646500,407817785200,7536404,7539860,301656017800,121604440400,5581855,2247118,1458.890014648438,0.001301807393055,19.25
2025-01-15,53700,54700,53500,-0.0037105751391465,1005085420250,-144953348800,-89480552100,199695045200,294660775850,439614124650,5454953,8146288,302675727900,392156280000,5609259,7271035,372105923000,172410877800,6900573,3190933,1460.43994140625,0.0006954102920724,19.26
2025-01-16,54300,55000,54100,0.0111731843575419,1014922869739,55219253000,-15198179100,-67709317800,402054987539,346835734539,7378515,6371326,323219958900,338418138000,5931484,6209878,248628595900,316337913700,4565810,5801640,1437.219970703125,0.0143819681542134,18.14
2025-01-17,53700,54100,53200,-0.011049723756906,1007047374200,-271044219800,-107178895700,340415858200,160652233800,431696453600,2993733,8060953,313456780400,420635676100,5856821,7855688,493811465300,153395607100,9223530,2864083,1453.319946289062,-0.0019062937479523,17.68
2025-01-20,53400,53900,53300,-0.0055865921787709,633048956700,-134954023500,-16657375800,117034495200,129452071500,264406095000,2418323,4940289,202231161200,218888537000,3776297,4086365,266058789500,149024294300,4969194,2782252,1457.380004882812,-0.003431913814199,18.45
2025-01-21,53500,54300,53300,0.0018726591760298,726599371000,-43502391600,-8012734100,16707203700,116206698100,159709089700,2163993,2978871,322290090200,330302824300,6001187,6156137,250895379700,234188176000,4677347,4356074,1435.530029296875,0.0014972749595736,18.3
2025-01-22,54300,54400,53100,0.0149532710280373,984308176550,-70825233200,46469246900,-8940546200,283565541550,354390774750,5258969,6614752,280576499100,234107252200,5231154,4371244,383240090500,392180636700,7161596,7288522,1425.7900390625,0.0129171151776104,17.67
2025-01-23,53700,54100,53500,-0.011049723756906,837442426072,-103819854600,12566586200,57835548300,254877260372,358697114972,4744265,6678542,312465703900,299899117700,5814961,5581721,234246354700,176410806400,4362003,3282479,1434.339965820312,-0.0125752745306411,17.79
2025-01-24,53700,53800,53200,0.0,635529275550,-95987475600,-5198457100,60520832200,127563506050,223550981650,2379961,4175067,228257357800,233455814900,4263698,4360521,236701952600,176181120400,4421520,3288306,1433.930053710938,0.0066965620328849,17.96
2025-01-31,52400,53000,51700,-0.0242085661080074,2207004262250,-700525851600,109442006500,551584720100,726171116750,1426696968350,13873010,27282561,544174349700,434732343200,10401160,8303137,880367715000,328782994900,16836070,6280189,1441.660034179688,-0.0100374175922076,18.79
2025-02-03,51000,51400,50800,-0.0267175572519083,1649571739100,-402099934400,-97205947500,446294375700,295465535200,697565469600,5792846,13684660,545548602700,642754550200,10700082,12596333,751444656800,305150281100,14732589,5983480,1456.780029296875,-0.0264278857691384,22.08
2025-02-04,52700,53600,51500,0.0333333333333334,1437276277799,190582196700,-9676792500,-193356720300,466590848599,276008651899,8839734,5236088,528841526800,538518319300,10004758,10188763,401487556700,594844277000,7609180,11258523,1459.050048828125,0.012848559543984,20.91
2025-02-05,52900,53800,52800,0.0037950664136623,849379788350,-115391053500,14673671600,70404987700,203356609250,318747662750,3825616,5997802,331312234100,316638562500,6230969,5956236,282205275900,211800288200,5307496,3979605,1450.160034179688,0.0114078851302019,20.06
2025-02-06,54000,54000,53200,0.0207939508506616,881509435950,54603694800,72929332700,-150748123400,276885950450,222282255650,5169246,4153307,372053419000,299124086300,6951058,5591873,201617818000,352365941400,3766811,6576373,1443.890014648438,0.0122116281168223,19.12
2025-02-07,53700,54200,53600,-0.0055555555555555,779741308604,-107456573900,73596487900,723663400,178772252604,286228826504,3320515,5317025,365672263600,292075775700,6788971,5422263,199568889800,198845226400,3704890,3689493,1442.150024414062,-0.0078447686684693,19.29
2025-02-10,55600,55900,52900,0.0353817504655493,1505750553500,41573797900,157326703800,-237903802300,335809461800,294235663900,6165416,5386012,704160422500,546833718700,12891320,10037003,421006504800,658910307100,7696062,12048651,1450.619995117188,0.0018269489951781,19.95
2025-02-11,55700,56300,55000,0.0017985611510791,1370657724557,40037165000,151464802900,-201080109000,378301791157,338264626157,6797229,6072429,618696255800,467231452900,11096299,8389074,338467753000,539547862000,6071957,9674300,1453.2099609375,0.0064872944693572,19.28
2025-02-12,55800,55900,54500,0.0017953321364452,1460112004958,381646656084,-356133811484,-54173023100,766820519058,385173862974,13871997,6969020,357362721900,713496533384,6471419,12931251,302713913800,356886936900,5486062,6446146,1450.75,0.0016633498678231,18.8
2025-02-13,55800,56400,55600,0.0,1256946474000,-114256919200,108353145200,-26383401700,229115201300,343372120500,4096492,6135780,683538138500,575184993300,12207692,10277821,303845328000,330228729700,5422717,5889534,1452.119995117188,0.0113572339352963,18.03
2025-02-14,56000,57300,56000,0.0035842293906809,1354475009700,-51177779000,163619030800,-106590531700,293325076900,344502855900,5196451,6111518,590716471600,427097440800,10455530,7561651,460010783900,566601315600,8143692,10018380,1438.739990234375,0.0049844602122792,17.7
2025-02-17,56000,56500,55700,0.0,667145670500,-71416090800,49243524400,22492322700,97557414000,168973504800,1741897,3017894,309568869900,260325345500,5529390,4650479,257290232900,234797910200,4595931,4193146,1432.599975585938,0.0068561092309489,18.06
2025-02-18,56900,57200,55900,0.0160714285714285,1254587816860,133144361100,56476823200,-188257255500,472577788460,339433427360,8329540,5998540,349565598400,293088775200,6170667,5172586,420511091300,608768346800,7419971,10726149,1441.2900390625,0.007910521283069,17.88
2025-02-19,58700,58900,57300,0.031634446397188,1481741681100,110646699700,296426045500,-465091368000,350900459600,240253759900,6006670,4119894,522980135600,226554090100,8976401,3885260,537030728900,1002122096900,9201459,17170198,1440.079956054688,0.0192329806807727,18.49
2025-02-20,58400,59100,58100,-0.0051107325383304,1264910439050,14482177500,-16938430600,-58663235900,357312830950,342830653450,6092058,5849691,419771688700,436710119300,7171758,7452908,419395106200,478058342100,7157184,8161559,1439.97998046875,-0.0067131131357007,18.64
2025-02-21,58200,58500,57100,-0.0034246575342465,1281507475862,-56217060100,-26376077700,25258800300,522917897762,579134957862,9029143,10012109,290240643800,316616721500,5038952,5496623,405342392600,380083592300,7036778,6591174,1431.699951171875,-0.0006531307681384,18.64
2025-02-24,57300,57700,57200,-0.0154639175257731,811217100550,10769041600,-89754668600,21485426700,198027592650,187258551050,3450522,3265170,240583059400,330337728000,4192138,5756352,311749076500,290263649800,5435405,5058425,1434.2900390625,-0.0057399408956582,19.48
2025-02-25,57200,57800,56500,-0.0017452006980802,837240466372,38361635600,-70386553800,-31072624100,267688245572,229326609972,4676935,4010105,287581648800,357968202600,5018769,6249937,213632054800,244704678900,3739145,4273389,1428.650024414062,-0.0067447842240638,19.6
2025-02-26,56600,57100,56100,-0.0104895104895105,1024931423600,-211836087200,47256355700,119471096600,240611806100,452447893300,4247388,7996589,336812412500,289556056800,5954712,5120532,388631539300,269160442700,6874546,4755898,1429.5,0.00509293894228,19.93
2025-02-27,56300,57100,56200,-0.0053003533568904,846530583128,36550751900,-100935120100,67592931600,313740534928,277189783028,5549167,4906517,274016481400,374951601500,4848081,6632275,256974083100,189381151500,4546214,3347970,1434.420043945312,-0.0081875697804243,19.32
2025-02-28,54500,55700,54500,-0.0319715808170515,1540205401313,-186537932900,-184875697500,310457928200,538380983513,724918916413,9814191,13223926,308670490100,493546187600,5613366,8963359,629995911900,319537983700,11461713,5809352,1449.859985351562,-0.035156588252273,22.86
